abstention_correct,answer_correct,answer_line_valid,answerable,context_length_label,domain,error_type,evidence_correct,execution_order_index,generated_tokens_count,generated_tokens_per_second,generation_latency_seconds,gold_answer,gold_answer_normalized,gold_evidence_display_ids,gold_evidence_ids,grading_rule_used,hallucination,input_tokens,instance_id,matched_context_record,matched_context_value,matched_distractor_type,needs_semantic_review,normalized_gold_answer,normalized_model_answer,parse_failure_reason,parsed_answer,parsed_selected_evidence,peak_allocated_vram_bytes,peak_reserved_vram_bytes,question,question_family_id,question_type,raw_output_text,review_reason,manual_adjudication,original_answer_correct,original_hallucination,original_error_type,final_answer_correct,final_hallucination,final_error_type,adjudication_method,adjudication_reason
False,False,True,False,4K,CLINICAL_TRIALS,FAILED_TO_ABSTAIN,,400,7,23.650116637143377,0.29598162695765495,,INSUFFICIENT_EVIDENCE,[],[],unanswerable_instance_factual_answer,True,4223,CT_0025_4K,"{'canonical_record_id': 'CT-NCT02489357-eligibility-minimum-age-5d893139', 'display_id': 'RC7C199B5E5', 'distractor_type': 'WRONG_FIELD', 'is_gold_or_equivalent': False, 'record_value': '18 Years'}",18 Years,WRONG_FIELD,False,INSUFFICIENT_EVIDENCE,18 years,,18 Years,,7234361344,24538775552,"Using only the ClinicalTrials.gov records supplied in the context, what is the maximum eligible age for trial NCT02489357 (""Pembrolizumab and Cryosurgery in Treating Patients With Newly Diagnosed, Oligo-metastatic Prostate Cancer"")?",CT_0025,UNANSWERABLE,ANSWER: 18 Years,,False,False,True,FAILED_TO_ABSTAIN,False,True,FAILED_TO_ABSTAIN,,
True,False,True,True,64K,FRED,WRONG_VERSION,,401,8,1.023515955844287,7.816194710321724,256.192,256.192,['RC7F25391A0'],['FRED-CPIAUCSL-2020-04-01-2021-04-29-84ebc6c4'],answer_matches_context_distractor_value,False,65027,FRED_0018_64K,"{'canonical_record_id': 'FRED-CPIAUCSL-2020-04-01-2025-03-27-0561f70b', 'display_id': 'RCC81DD0F0F', 'distractor_type': 'WRONG_VERSION', 'is_gold_or_equivalent': False, 'record_value': '256.032'}",256.032,WRONG_VERSION,False,256.192,256.032,,256.032,,18722050560,24538775552,"Using only the FRED/ALFRED records supplied in the context, what value did FRED series CPIAUCSL (""Consumer Price Index for All Urban Consumers: All Items in U.S. City Average""), measured in Index 1982-1984=100, seasonally adjusted, monthly frequency show for the observation dated 2020-04-01 **as of the vintage date 2021-04-29**? Report the value from that vintage exactly.",FRED_0018,TEMPORAL_VERSION,ANSWER: 256.032,,False,False,False,WRONG_VERSION,False,False,WRONG_VERSION,,
True,False,True,True,16K,FDA,UNSUPPORTED_VALUE,,402,9,7.352870406930376,1.224011780694127,"0.088MG **See current Annual Edition, 1.8 Description of Special Situations, Levothyroxine Sodium","0.088MG**SEECURRENTANNUALEDITION,1.8DESCRIPTIONOFSPECIALSITUATIONS,LEVOTHYROXINESODIUM",['R3D97C8B042'],['FDA-NDA021116-010-strength-LEVOTHYROXINE-SODIUM-0-a2341a2f'],answer_not_matched_to_context_value,True,16456,FDA_0009_16K,,,,False,"0.088mg**seecurrentannualedition,1.8descriptionofspecialsituations,levothyroxinesodium",0.088mg,,0.088MG,,9544073728,24538775552,"Using only the Drugs@FDA records supplied in the context, what is the listed strength of LEVOTHYROXINE SODIUM in product number 010 under FDA application NDA021116 (dosage form TABLET, route ORAL)? Report the strength string exactly as recorded.",FDA_0009,ENTITY_UNIT_BINDING,ANSWER: 0.088MG,,False,False,True,UNSUPPORTED_VALUE,False,True,UNSUPPORTED_VALUE,,
True,False,True,True,32K,CLINICAL_TRIALS,UNSUPPORTED_VALUE,,403,7,2.494901277693443,2.8057222394272685,"3,998",3998.0,"['RC48798EA45', 'R8682197BF1']","['CT-NCT00329628-enrollment-count-6e4800ae', 'CT-NCT00395772-enrollment-count-b6090196']",answer_not_matched_to_context_value,True,32670,CT_0011_32K,,,,False,3998,4463,,4463,,12607870464,24538775552,"Using only the ClinicalTrials.gov records supplied in the context, subtract the enrollment count of trial NCT00395772 from the enrollment count of trial NCT00329628. Report the difference as an integer number of participants.",CT_0011,RETRIEVAL_CALCULATION,ANSWER: 4463,,False,False,True,UNSUPPORTED_VALUE,False,True,UNSUPPORTED_VALUE,,
False,False,True,False,4K,CLINICAL_TRIALS,FAILED_TO_ABSTAIN,,404,11,31.186502033247354,0.3527166973799467,,INSUFFICIENT_EVIDENCE,[],[],unanswerable_instance_factual_answer,True,4243,CT_0022_4K,"{'canonical_record_id': 'CT-NCT03535883-study-first-posted-date-f37ab202', 'display_id': 'RAD1D239E15', 'distractor_type': 'WRONG_FIELD', 'is_gold_or_equivalent': False, 'record_value': '2018-05-24'}",2018-05-24,WRONG_FIELD,False,INSUFFICIENT_EVIDENCE,2018-05-24,,2018-05-24,,7238100992,24538775552,"Using only the ClinicalTrials.gov records supplied in the context, what is the date on which results were first posted for trial NCT03535883 (""The Safety of Thoracentesis, Tunneled Pleural Catheter, and Chest Tubes in Patients Taking Novel Oral Anti-Coagulants"")?",CT_0022,UNANSWERABLE,ANSWER: 2018-05-24,,False,False,True,FAILED_TO_ABSTAIN,False,True,FAILED_TO_ABSTAIN,,
True,True,True,True,4K,SEC,CORRECT,,405,11,31.072925565822125,0.35400593280792236,"10,151,000,000",10151000000.0,['R93E3DF4118'],['SEC-0000078003-NetCashProvidedByUsedInO-USD-2016-01-01-2016-10-02-0000078003-17-000049-12a9492c'],answer_only_exact_match,False,4340,SEC_0019_4K,"{'canonical_record_id': 'SEC-0000078003-NetCashProvidedByUsedInO-USD-2016-01-01-2016-10-02-0000078003-17-000049-12a9492c', 'display_id': 'R93E3DF4118', 'distractor_type': None, 'is_gold_or_equivalent': True, 'record_value': '10151000000.0'}",10151000000.0,,False,10151000000.0,10151000000.0,,10151000000.0,,7256230400,24538775552,"Using only the SEC XBRL company-facts records supplied in the context, what value did PFIZER INC (CIK 0000078003) report for us-gaap:NetCashProvidedByUsedInOperatingActivities for the period ending 2016-10-02 in the MOST RECENTLY FILED version of that fact — accession 0000078003-17-000049, form 10-Q, filed 2017-11-09 — in USD? Report the exact value from that version.",SEC_0019,TEMPORAL_VERSION,ANSWER: 10151000000.0,,False,True,False,CORRECT,True,False,CORRECT,,
True,False,True,True,32K,FDA,UNSUPPORTED_VALUE,,406,8,2.831283492153061,2.825573639012873,2.0000,2.0,"['R8D933477B5', 'R3C4F57847F']","['FDA-ANDA202933-002-strength-OLMESARTAN-MEDOXOMIL-1-ca1fbbd0', 'FDA-NDA200175-001-strength-OLMESARTAN-MEDOXOMIL-2-03a81d67']",answer_not_matched_to_context_value,True,32630,FDA_0017_32K,,,,False,2.0,0.4,,0.4,,12601622016,24538775552,"Using only the Drugs@FDA records supplied in the context, divide the OLMESARTAN MEDOXOMIL strength of product 002 under application ANDA202933 by the OLMESARTAN MEDOXOMIL strength of product 001 under application NDA200175. Both strengths are expressed in MG; report the dimensionless ratio rounded to four decimal places.",FDA_0017,RETRIEVAL_CALCULATION,ANSWER: 0.4,,False,False,True,UNSUPPORTED_VALUE,False,True,UNSUPPORTED_VALUE,,
False,False,True,False,4K,CLINICAL_TRIALS,FAILED_TO_ABSTAIN,,407,11,32.27438258372985,0.34082758892327547,,INSUFFICIENT_EVIDENCE,[],[],unanswerable_instance_factual_answer,True,4213,CT_0021_4K,,,,False,INSUFFICIENT_EVIDENCE,2018-10-31,,2018-10-31,,7232492544,24538775552,"Using only the ClinicalTrials.gov records supplied in the context, what is the date on which results were first posted for trial NCT02339493 (""Electronic Alerts for Stroke Prevention in Patients With Atrial Fibrillation or Atrial Flutter"")?",CT_0021,UNANSWERABLE,ANSWER: 2018-10-31,,False,False,True,FAILED_TO_ABSTAIN,False,True,FAILED_TO_ABSTAIN,,
True,True,True,True,16K,FDA,CORRECT,,408,6,5.0832044242995424,1.1803578017279506,TABLET,TABLET,['R2BE1FCB810'],['FDA-ANDA070469-001-product-dosage-form-e9aaf9f1'],answer_only_exact_match,False,16390,FDA_0001_16K,"{'canonical_record_id': 'FDA-ANDA211933-003-product-dosage-form-a5ef27d0', 'display_id': 'R963DFC7EAA', 'distractor_type': 'WRONG_ENTITY', 'is_gold_or_equivalent': False, 'record_value': 'TABLET'}",TABLET,WRONG_ENTITY,False,tablet,tablet,,TABLET,,9531602432,24538775552,"Using only the Drugs@FDA records supplied in the context, what DOSAGE FORM is listed for product number 001 under FDA application ANDA070469 (brand name ""IBUPROHM"", active ingredient IBUPROFEN)? Answer with the dosage form exactly as recorded.",FDA_0001,DIRECT_RETRIEVAL,ANSWER: TABLET,,False,True,False,CORRECT,True,False,CORRECT,,
True,False,True,True,32K,FDA,AMBIGUOUS_REVIEW_REQUIRED,,409,11,3.7848976324313353,2.9062873208895326,2013-12-30,2013-12-30,['RAE3543605D'],['FDA-ANDA091431-submission-ORIG-1-7b0a53ff'],answer_matches_context_value_without_taxonomy,False,32645,FDA_0020_32K,"{'canonical_record_id': 'FDA-ANDA201522-submission-SUPPL-17-84f9253f', 'display_id': 'RE46B71ECC3', 'distractor_type': 'OTHER_SAME_DOMAIN', 'is_gold_or_equivalent': False, 'record_value': '2023-08-07'}",2023-08-07,OTHER_SAME_DOMAIN,True,2013-12-30,2023-08-07,,2023-08-07,,12603147776,24538775552,"Using only the Drugs@FDA records supplied in the context, what is the submission status date of the ORIGINAL submission (submission type ORIG) for FDA application ANDA091431 (sponsor: HERITAGE)? Answer in YYYY-MM-DD form.",FDA_0020,TEMPORAL_VERSION,ANSWER: 2023-08-07,answer value appears in context but deterministic distractor type is unavailable,True,False,False,AMBIGUOUS_REVIEW_REQUIRED,False,False,WRONG_ENTITY,human_manual_review,"Model answer 2023-08-07 is an authentic supplied-context value, but it belongs to CHARTWELL MOLECULAR application ANDA201522 rather than the requested HERITAGE application ANDA091431. Therefore the answer is grounded but wrong-entity, not a hallucination."
True,False,True,True,64K,FRED,CALCULATION_ERROR,,410,8,1.0285564925789856,7.777890721336007,0.20,0.2,"['R75737FED94', 'R341AE87A95']","['FRED-UNRATE-2016-10-01-latest-7e2b14d4', 'FRED-UNRATENSA-2016-10-01-latest-7b5afdb3']",calculation_answer_matches_unrounded_or_alternate_rounding,False,64927,FRED_0015_64K,"{'calculation_alternate': 'raw_result_rounded_0', 'canonical_record_id': None, 'display_id': None, 'distractor_type': None, 'is_gold_or_equivalent': False, 'record_value': 0.0}",0.0,,False,0.2,-0.0,,-0.00,,18703153664,24538775552,"Using only the FRED records supplied in the context, subtract the value of FRED series UNRATENSA (""Unemployment Rate""), measured in Percent, not seasonally adjusted, monthly frequency from the value of FRED series UNRATE (""Unemployment Rate""), measured in Percent, seasonally adjusted, monthly frequency, both for the observation dated 2016-10-01 and both taken from the most recent vintage. Report the difference in Percent, rounded to two decimal places.",FRED_0015,RETRIEVAL_CALCULATION,ANSWER: -0.00,,False,False,False,CALCULATION_ERROR,False,False,CALCULATION_ERROR,,
True,False,True,True,64K,FDA,UNSUPPORTED_VALUE,,411,9,1.1473052588759765,7.844468532130122,8.9286,8.9286,"['RAC4081090E', 'R56A8395EE3']","['FDA-NDA022456-001-strength-SODIUM-BICARBONATE-2-fdc88186', 'FDA-NDA213593-001-strength-SODIUM-BICARBONATE-1-c8e317f3']",answer_not_matched_to_context_value,True,65104,FDA_0016_64K,,,,False,8.9286,0.1111,,0.1111,,18736599552,24538775552,"Using only the Drugs@FDA records supplied in the context, divide the SODIUM BICARBONATE strength of product 001 under application NDA022456 by the SODIUM BICARBONATE strength of product 001 under application NDA213593. Both strengths are expressed in MG; report the dimensionless ratio rounded to four decimal places.",FDA_0016,RETRIEVAL_CALCULATION,ANSWER: 0.1111,,False,False,True,UNSUPPORTED_VALUE,False,True,UNSUPPORTED_VALUE,,
True,False,True,True,64K,CLINICAL_TRIALS,CALCULATION_ERROR,,412,6,0.7744923496421012,7.747010028921068,80,80.0,"['R584E60CDF3', 'RF6704DB3B7']","['CT-NCT03656445-enrollment-count-535dc578', 'CT-NCT03800927-enrollment-count-5f640681']",calculation_answer_matches_context_operand_or_value,False,65096,CT_0010_64K,"{'canonical_record_id': 'CT-NCT03656445-enrollment-count-535dc578', 'display_id': 'R584E60CDF3', 'distractor_type': None, 'is_gold_or_equivalent': True, 'record_value': '180.0'}",180.0,,False,80,180,,180,,18735088128,24538775552,"Using only the ClinicalTrials.gov records supplied in the context, subtract the enrollment count of trial NCT03800927 from the enrollment count of trial NCT03656445. Report the difference as an integer number of participants.",CT_0010,RETRIEVAL_CALCULATION,ANSWER: 180,,False,False,False,CALCULATION_ERROR,False,False,CALCULATION_ERROR,,
True,False,True,True,32K,SEC,WRONG_PERIOD,,413,11,3.7862118799105495,2.905278507620096,"420,315,000,000",420315000000.0,['R8F1A610782'],['SEC-0000104169-CostOfRevenue-USD-CY2020-0000104169-23-000020-1292d6d2'],answer_matches_context_distractor_value,False,32732,SEC_0001_32K,"{'canonical_record_id': 'SEC-0000104169-CostOfRevenue-USD-2020-02-01-2020-04-30-0000104169-20-000020-a7f401ff', 'display_id': 'REC28A82C9C', 'distractor_type': 'WRONG_PERIOD', 'is_gold_or_equivalent': False, 'record_value': '102026000000.0'}",102026000000.0,WRONG_PERIOD,False,420315000000.0,102026000000.0,,102026000000.0,,12621650432,24538775552,"Using only the SEC XBRL company-facts records supplied in the context, what value did WALMART INC. (CIK 0000104169) report for the us-gaap concept ""CostOfRevenue"" (Cost of Revenue) for the annual XBRL frame CY2020, in USD? Report the exact reported figure.",SEC_0001,DIRECT_RETRIEVAL,ANSWER: 102026000000.0,,False,False,False,WRONG_PERIOD,False,False,WRONG_PERIOD,,
True,True,True,False,8K,SEC,CORRECT,,414,10,16.05429774543014,0.6228861678391695,,INSUFFICIENT_EVIDENCE,[],[],answer_only_exact_match,False,8339,SEC_0025_8K,,,,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,,8010285568,24538775552,"Using only the SEC XBRL company-facts records supplied in the context, what value did Johnson & Johnson (CIK 0000200406) report for the us-gaap concept ""OperatingExpenses"" (Operating Expenses) for the annual XBRL frame CY2023?",SEC_0025,UNANSWERABLE,ANSWER: INSUFFICIENT_EVIDENCE,,False,True,False,CORRECT,True,False,CORRECT,,
True,True,True,True,32K,CLINICAL_TRIALS,CORRECT,,415,11,3.789586175113467,2.9026916110888124,2023-02-13,2023-02-13,['R65CA09A85B'],['CT-NCT05144984-study-primary-completion-c9c64e18'],answer_only_exact_match,False,32693,CT_0019_32K,"{'canonical_record_id': 'CT-NCT05144984-study-primary-completion-c9c64e18', 'display_id': 'R65CA09A85B', 'distractor_type': None, 'is_gold_or_equivalent': True, 'record_value': '2023-02-13'}",2023-02-13,,False,2023-02-13,2023-02-13,,2023-02-13,,12614059520,24538775552,"Using only the ClinicalTrials.gov records supplied in the context, what is the PRIMARY COMPLETION DATE of trial NCT05144984 (""A Research Study Looking at How Well a Combination of the Medicines Semaglutide and NNC0480-0389 Works in People With Type 2 Diabetes"")? Answer in YYYY-MM-DD form.",CT_0019,ENTITY_UNIT_BINDING,ANSWER: 2023-02-13,,False,True,False,CORRECT,True,False,CORRECT,,
True,False,True,True,16K,CLINICAL_TRIALS,WRONG_FIELD,,416,11,8.766160415183124,1.2548253145068884,2018-04-25,2018-04-25,['R91B4903946'],['CT-NCT02746185-study-primary-completion-35ff3c07'],answer_matches_context_distractor_value,False,16454,CT_0017_16K,"{'canonical_record_id': 'CT-NCT02746185-study-last-update-posted-c36d3bbf', 'display_id': 'RADD66B8392', 'distractor_type': 'WRONG_FIELD', 'is_gold_or_equivalent': False, 'record_value': '2018-08-13'}",2018-08-13,WRONG_FIELD,False,2018-04-25,2018-08-13,,2018-08-13,,9543695872,24538775552,"Using only the ClinicalTrials.gov records supplied in the context, what is the PRIMARY COMPLETION DATE of trial NCT02746185 (""Cancer Associated Thrombosis, a Pilot Treatment Study Using Rivaroxaban"")? Answer in YYYY-MM-DD form.",CT_0017,ENTITY_UNIT_BINDING,ANSWER: 2018-08-13,,False,False,False,WRONG_FIELD,False,False,WRONG_FIELD,,
True,True,True,True,8K,FDA,CORRECT,,417,6,10.535807279537654,0.5694864988327026,TABLET,TABLET,['R33016BA5E7'],['FDA-ANDA080353-001-product-dosage-form-32e8d29a'],answer_only_exact_match,False,8298,FDA_0002_8K,"{'canonical_record_id': 'FDA-ANDA076674-003-product-dosage-form-f156b0df', 'display_id': 'R08E3B9311A', 'distractor_type': 'WRONG_ENTITY', 'is_gold_or_equivalent': False, 'record_value': 'TABLET'}",TABLET,WRONG_ENTITY,False,tablet,tablet,,TABLET,,8002536960,24538775552,"Using only the Drugs@FDA records supplied in the context, what DOSAGE FORM is listed for product number 001 under FDA application ANDA080353 (brand name ""PREDNISONE"", active ingredient PREDNISONE)? Answer with the dosage form exactly as recorded.",FDA_0002,DIRECT_RETRIEVAL,ANSWER: TABLET,,False,True,False,CORRECT,True,False,CORRECT,,
True,True,True,True,16K,FDA,CORRECT,,418,6,5.092324505980649,1.1782438438385725,TABLET,TABLET,['R33016BA5E7'],['FDA-ANDA080353-001-product-dosage-form-32e8d29a'],answer_only_exact_match,False,16417,FDA_0002_16K,"{'canonical_record_id': 'FDA-ANDA075783-003-product-dosage-form-3f0c19a4', 'display_id': 'R1276552923', 'distractor_type': 'WRONG_ENTITY', 'is_gold_or_equivalent': False, 'record_value': 'TABLET'}",TABLET,WRONG_ENTITY,False,tablet,tablet,,TABLET,,9536704000,24538775552,"Using only the Drugs@FDA records supplied in the context, what DOSAGE FORM is listed for product number 001 under FDA application ANDA080353 (brand name ""PREDNISONE"", active ingredient PREDNISONE)? Answer with the dosage form exactly as recorded.",FDA_0002,DIRECT_RETRIEVAL,ANSWER: TABLET,,False,True,False,CORRECT,True,False,CORRECT,,
True,False,True,True,16K,SEC,UNSUPPORTED_VALUE,,419,8,6.595594921559939,1.2129307659342885,79.70%,79.7,"['R884C5EA5EC', 'R632A487479']","['SEC-0000078003-IncomeTaxExpenseBenefit-USD-CY2022-0000078003-25-000054-fa42f8ee', 'SEC-0000078003-IncomeTaxExpenseBenefit-USD-CY2021-0000078003-24-000039-1c983e4e']",answer_not_matched_to_context_value,True,16529,SEC_0013_16K,,,,False,79.7,33.33,,33.33,,9557868032,24538775552,"Using only the SEC XBRL company-facts records supplied in the context, calculate the year-over-year percentage change in PFIZER INC's (CIK 0000078003) reported us-gaap:IncomeTaxExpenseBenefit from annual XBRL frame CY2021 to annual XBRL frame CY2022, both in USD. Use ((current - previous) / previous) * 100 and round to two decimal places.",SEC_0013,RETRIEVAL_CALCULATION,ANSWER: 33.33,,False,False,True,UNSUPPORTED_VALUE,False,True,UNSUPPORTED_VALUE,,
True,True,True,True,16K,FRED,CORRECT,,420,9,7.347526967022591,1.2249019350856543,"144,120",144120.0,['R6932521F27'],['FRED-PAYEMS-2021-03-01-2021-04-29-4117a714'],answer_only_exact_match,False,16407,FRED_0017_16K,"{'canonical_record_id': 'FRED-PAYEMS-2021-03-01-2021-04-29-4117a714', 'display_id': 'R6932521F27', 'distractor_type': None, 'is_gold_or_equivalent': True, 'record_value': '144120.0'}",144120.0,,False,144120.0,144120.0,,144120.0,,9534814720,24538775552,"Using only the FRED/ALFRED records supplied in the context, what value did FRED series PAYEMS (""All Employees, Total Nonfarm""), measured in Thousands of Persons, seasonally adjusted, monthly frequency show for the observation dated 2021-03-01 **as of the vintage date 2021-04-29**? Report the value from that vintage exactly.",FRED_0017,TEMPORAL_VERSION,ANSWER: 144120.0,,False,True,False,CORRECT,True,False,CORRECT,,
True,True,True,True,8K,FDA,CORRECT,,421,7,12.13002043299244,0.577080643735826,100MG,100MG,['RDD82BB12F5'],['FDA-ANDA090428-003-strength-LOSARTAN-POTASSIUM-0-73ee1961'],answer_only_exact_match,False,8339,FDA_0008_8K,"{'canonical_record_id': 'FDA-ANDA090428-003-strength-LOSARTAN-POTASSIUM-0-73ee1961', 'display_id': 'RDD82BB12F5', 'distractor_type': None, 'is_gold_or_equivalent': True, 'record_value': '100MG'}",100MG,,False,100mg,100mg,,100MG,,8010285568,24538775552,"Using only the Drugs@FDA records supplied in the context, what is the listed strength of LOSARTAN POTASSIUM in product number 003 under FDA application ANDA090428 (dosage form TABLET, route ORAL)? Report the strength string exactly as recorded.",FDA_0008,ENTITY_UNIT_BINDING,ANSWER: 100MG,,False,True,False,CORRECT,True,False,CORRECT,,
True,True,True,False,4K,FRED,CORRECT,,422,10,30.40625656358912,0.32887968234717846,,INSUFFICIENT_EVIDENCE,[],[],answer_only_exact_match,False,4206,FRED_0022_4K,,,,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,,7231184384,24538775552,"Using only the FRED records supplied in the context, what value does FRED report for FRED series ILUR (""Unemployment Rate""), measured in Percent, seasonally adjusted, monthly frequency, for the observation dated 2025-10-01?",FRED_0022,UNANSWERABLE,ANSWER: INSUFFICIENT_EVIDENCE,,False,True,False,CORRECT,True,False,CORRECT,,
True,True,True,False,16K,SEC,CORRECT,,423,10,7.991425065279685,1.2513412712141871,,INSUFFICIENT_EVIDENCE,[],[],answer_only_exact_match,False,16515,SEC_0022_16K,,,,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,,9555223040,24538775552,"Using only the SEC XBRL company-facts records supplied in the context, what value did WALMART INC. (CIK 0000104169) report for the us-gaap concept ""AccountsReceivableNetCurrent"" (Accounts Receivable, after Allowance for Credit Loss, Current) for the annual XBRL frame CY2023?",SEC_0022,UNANSWERABLE,ANSWER: INSUFFICIENT_EVIDENCE,,False,True,False,CORRECT,True,False,CORRECT,,
True,True,True,True,4K,FRED,CORRECT,,424,9,28.01956341321349,0.32120414823293686,"23,425.910",23425.91,['RD422EFDAFC'],['FRED-GDP-2021-04-01-latest-10e82080'],answer_only_exact_match,False,4236,FRED_0002_4K,"{'canonical_record_id': 'FRED-GDP-2021-04-01-latest-10e82080', 'display_id': 'RD422EFDAFC', 'distractor_type': None, 'is_gold_or_equivalent': True, 'record_value': '23425.91'}",23425.91,,False,23425.91,23425.91,,23425.91,,7236792832,24538775552,"Using only the FRED records supplied in the context, what value does the most recent vintage report for FRED series GDP (""Gross Domestic Product""), measured in Billions of Dollars, seasonally adjusted annual rate, quarterly frequency, for the observation dated 2021-04-01 (the quarter beginning 2021-04-01)? Report the currently published figure exactly.",FRED_0002,DIRECT_RETRIEVAL,ANSWER: 23425.91,,False,True,False,CORRECT,True,False,CORRECT,,
True,False,True,True,64K,CLINICAL_TRIALS,WRONG_ENTITY,,425,7,0.8979425382873593,7.795599051751196,ACTIVE_COMPARATOR,ACTIVE_COMPARATOR,['R65A0259312'],['CT-NCT01584232-arm-type-Insulin-glargine-OAM-1-7f7a037d'],answer_matches_context_distractor_value,False,65231,CT_0009_64K,"{'canonical_record_id': 'CT-NCT01656330-arm-type-Rivaroxaban-Profilnine-S-0-3a7655b0', 'display_id': 'REF6DA12645', 'distractor_type': 'WRONG_ENTITY', 'is_gold_or_equivalent': False, 'record_value': 'EXPERIMENTAL'}",EXPERIMENTAL,WRONG_ENTITY,False,active_comparator,experimental,,EXPERIMENTAL,,18769428992,24538775552,"Using only the ClinicalTrials.gov records supplied in the context, what is the arm-group TYPE of the arm labelled ""Insulin glargine + OAM"" in trial NCT01584232 (""A Study of Dulaglutide in Japanese Participants With Type 2 Diabetes Mellitus"")? Answer with the ClinicalTrials.gov arm type value (for example EXPERIMENTAL, ACTIVE_COMPARATOR, PLACEBO_COMPARATOR, SHAM_COMPARATOR, NO_INTERVENTION or OTHER).",CT_0009,ENTITY_UNIT_BINDING,ANSWER: EXPERIMENTAL,,False,False,False,WRONG_ENTITY,False,False,WRONG_ENTITY,,
True,True,True,True,4K,FDA,CORRECT,,426,11,31.601836997836095,0.348081030882895,2013-12-30,2013-12-30,['RAE3543605D'],['FDA-ANDA091431-submission-ORIG-1-7b0a53ff'],answer_only_exact_match,False,4252,FDA_0020_4K,"{'canonical_record_id': 'FDA-NDA020829-submission-SUPPL-66-b977cdde', 'display_id': 'RFD1EAB5439', 'distractor_type': 'WRONG_ENTITY', 'is_gold_or_equivalent': False, 'record_value': '2013-12-30'}",2013-12-30,WRONG_ENTITY,False,2013-12-30,2013-12-30,,2013-12-30,,7239782912,24538775552,"Using only the Drugs@FDA records supplied in the context, what is the submission status date of the ORIGINAL submission (submission type ORIG) for FDA application ANDA091431 (sponsor: HERITAGE)? Answer in YYYY-MM-DD form.",FDA_0020,TEMPORAL_VERSION,ANSWER: 2013-12-30,,False,True,False,CORRECT,True,False,CORRECT,,
False,False,True,False,32K,FRED,FAILED_TO_ABSTAIN,,427,8,2.829196724795622,2.827657734043896,,INSUFFICIENT_EVIDENCE,[],[],unanswerable_instance_factual_answer,True,32638,FRED_0023_32K,"{'canonical_record_id': 'FRED-CPIAUCSL-2025-08-01-latest-7b12a252', 'display_id': 'R0A366ED74A', 'distractor_type': 'WRONG_PERIOD', 'is_gold_or_equivalent': False, 'record_value': '323.291'}",323.291,WRONG_PERIOD,False,INSUFFICIENT_EVIDENCE,323.291,,323.291,,12602084864,24538775552,"Using only the FRED records supplied in the context, what value does FRED report for FRED series CPIAUCSL (""Consumer Price Index for All Urban Consumers: All Items in U.S. City Average""), measured in Index 1982-1984=100, seasonally adjusted, monthly frequency, for the observation dated 2025-10-01?",FRED_0023,UNANSWERABLE,ANSWER: 323.291,,False,False,True,FAILED_TO_ABSTAIN,False,True,FAILED_TO_ABSTAIN,,
True,True,True,True,64K,CLINICAL_TRIALS,CORRECT,,428,6,0.7739872758968523,7.752065423876047,226,226.0,['R3E85812DF7'],['CT-NCT02408120-enrollment-count-8faccd69'],answer_only_exact_match,False,65156,CT_0003_64K,"{'canonical_record_id': 'CT-NCT02408120-enrollment-count-8faccd69', 'display_id': 'R3E85812DF7', 'distractor_type': None, 'is_gold_or_equivalent': True, 'record_value': '226.0'}",226.0,,False,226,226,,226,,18746425856,24538775552,"Using only the ClinicalTrials.gov records supplied in the context, what enrollment count is reported for trial NCT02408120 (""Benefits of Insulin Supplementation for Correction of Hyperglycemia in Patients With Type 2 Diabetes"")? Report the actual number of participants as an integer.",CT_0003,DIRECT_RETRIEVAL,ANSWER: 226,,False,True,False,CORRECT,True,False,CORRECT,,
True,False,True,True,32K,FRED,UNSUPPORTED_VALUE,,429,8,2.821275188653277,2.835597191005945,-0.42%,-0.42,"['RE116E620FA', 'R06580795E0']","['FRED-CPIAUCSL-2026-06-01-latest-b06e0481', 'FRED-CPIAUCSL-2026-05-01-latest-f8e9c0e7']",answer_not_matched_to_context_value,True,32658,FRED_0011_32K,,,,False,-0.42,0.03,,0.03,,12605603328,24538775552,"Using only the FRED records supplied in the context, calculate the percentage change in FRED series CPIAUCSL (""Consumer Price Index for All Urban Consumers: All Items in U.S. City Average""), measured in Index 1982-1984=100, seasonally adjusted, monthly frequency between the observation dated 2026-05-01 and the observation dated 2026-06-01. Use both values from the most recent vintage, apply ((value_2026-06-01 - value_2026-05-01) / value_2026-05-01) * 100, and round to two decimal places.",FRED_0011,RETRIEVAL_CALCULATION,ANSWER: 0.03,,False,False,True,UNSUPPORTED_VALUE,False,True,UNSUPPORTED_VALUE,,
