instance_id,question_family_id,domain,question_type,context_length_label,context_tokens_actual,rendered_input_tokens_actual,prompt_overhead_tokens,generation_tokens_reserved,model_context_limit,remaining_context_margin,near_model_maximum,prompt_version,prompt_hash
FRED_0016_32K,FRED_0016,FRED,RETRIEVAL_CALCULATION,32K,32334,32624,290,128,131072,49176,False,llama_chat_v4,5d2869822989e19b
FRED_0016_64K,FRED_0016,FRED,RETRIEVAL_CALCULATION,64K,64703,64993,290,128,131072,16807,False,llama_chat_v4,5d2869822989e19b
FRED_0016_82K,FRED_0016,FRED,RETRIEVAL_CALCULATION,82K,81496,81786,290,128,131072,14,True,llama_chat_v4,5d2869822989e19b
FRED_0017_4K,FRED_0017,FRED,TEMPORAL_VERSION,4K,4030,4285,255,128,131072,77515,False,llama_chat_v4,5d2869822989e19b
FRED_0017_8K,FRED_0017,FRED,TEMPORAL_VERSION,8K,8026,8281,255,128,131072,73519,False,llama_chat_v4,5d2869822989e19b
FRED_0017_16K,FRED_0017,FRED,TEMPORAL_VERSION,16K,16127,16382,255,128,131072,65418,False,llama_chat_v4,5d2869822989e19b
FRED_0017_32K,FRED_0017,FRED,TEMPORAL_VERSION,32K,32325,32580,255,128,131072,49220,False,llama_chat_v4,5d2869822989e19b
FRED_0017_64K,FRED_0017,FRED,TEMPORAL_VERSION,64K,64721,64976,255,128,131072,16824,False,llama_chat_v4,5d2869822989e19b
FRED_0017_82K,FRED_0017,FRED,TEMPORAL_VERSION,82K,81513,81768,255,128,131072,32,True,llama_chat_v4,5d2869822989e19b
FRED_0018_4K,FRED_0018,FRED,TEMPORAL_VERSION,4K,4038,4311,273,128,131072,77489,False,llama_chat_v4,5d2869822989e19b
FRED_0018_8K,FRED_0018,FRED,TEMPORAL_VERSION,8K,8059,8332,273,128,131072,73468,False,llama_chat_v4,5d2869822989e19b
FRED_0018_16K,FRED_0018,FRED,TEMPORAL_VERSION,16K,16163,16436,273,128,131072,65364,False,llama_chat_v4,5d2869822989e19b
FRED_0018_32K,FRED_0018,FRED,TEMPORAL_VERSION,32K,32331,32604,273,128,131072,49196,False,llama_chat_v4,5d2869822989e19b
FRED_0018_64K,FRED_0018,FRED,TEMPORAL_VERSION,64K,64731,65004,273,128,131072,16796,False,llama_chat_v4,5d2869822989e19b
FRED_0018_82K,FRED_0018,FRED,TEMPORAL_VERSION,82K,81511,81784,273,128,131072,16,True,llama_chat_v4,5d2869822989e19b
FRED_0019_4K,FRED_0019,FRED,TEMPORAL_VERSION,4K,4013,4263,250,128,131072,77537,False,llama_chat_v4,5d2869822989e19b
FRED_0019_8K,FRED_0019,FRED,TEMPORAL_VERSION,8K,8033,8283,250,128,131072,73517,False,llama_chat_v4,5d2869822989e19b
FRED_0019_16K,FRED_0019,FRED,TEMPORAL_VERSION,16K,16160,16410,250,128,131072,65390,False,llama_chat_v4,5d2869822989e19b
FRED_0019_32K,FRED_0019,FRED,TEMPORAL_VERSION,32K,32323,32573,250,128,131072,49227,False,llama_chat_v4,5d2869822989e19b
FRED_0019_64K,FRED_0019,FRED,TEMPORAL_VERSION,64K,64652,64902,250,128,131072,16898,False,llama_chat_v4,5d2869822989e19b
FRED_0019_82K,FRED_0019,FRED,TEMPORAL_VERSION,82K,81541,81791,250,128,131072,9,True,llama_chat_v4,5d2869822989e19b
FRED_0020_4K,FRED_0020,FRED,TEMPORAL_VERSION,4K,4035,4297,262,128,131072,77503,False,llama_chat_v4,5d2869822989e19b
FRED_0020_8K,FRED_0020,FRED,TEMPORAL_VERSION,8K,8065,8327,262,128,131072,73473,False,llama_chat_v4,5d2869822989e19b
FRED_0020_16K,FRED_0020,FRED,TEMPORAL_VERSION,16K,16179,16441,262,128,131072,65359,False,llama_chat_v4,5d2869822989e19b
FRED_0020_32K,FRED_0020,FRED,TEMPORAL_VERSION,32K,32330,32592,262,128,131072,49208,False,llama_chat_v4,5d2869822989e19b
FRED_0020_64K,FRED_0020,FRED,TEMPORAL_VERSION,64K,64738,65000,262,128,131072,16800,False,llama_chat_v4,5d2869822989e19b
FRED_0020_82K,FRED_0020,FRED,TEMPORAL_VERSION,82K,81493,81755,262,128,131072,45,True,llama_chat_v4,5d2869822989e19b
FRED_0021_4K,FRED_0021,FRED,UNANSWERABLE,4K,4016,4258,242,128,131072,77542,False,llama_chat_v4,5d2869822989e19b
FRED_0021_8K,FRED_0021,FRED,UNANSWERABLE,8K,8090,8332,242,128,131072,73468,False,llama_chat_v4,5d2869822989e19b
FRED_0021_16K,FRED_0021,FRED,UNANSWERABLE,16K,16145,16387,242,128,131072,65413,False,llama_chat_v4,5d2869822989e19b
FRED_0021_32K,FRED_0021,FRED,UNANSWERABLE,32K,32326,32568,242,128,131072,49232,False,llama_chat_v4,5d2869822989e19b
FRED_0021_64K,FRED_0021,FRED,UNANSWERABLE,64K,64767,65009,242,128,131072,16791,False,llama_chat_v4,5d2869822989e19b
FRED_0021_82K,FRED_0021,FRED,UNANSWERABLE,82K,81557,81799,242,128,131072,1,True,llama_chat_v4,5d2869822989e19b
FRED_0022_4K,FRED_0022,FRED,UNANSWERABLE,4K,4030,4258,228,128,131072,77542,False,llama_chat_v4,5d2869822989e19b
FRED_0022_8K,FRED_0022,FRED,UNANSWERABLE,8K,8058,8286,228,128,131072,73514,False,llama_chat_v4,5d2869822989e19b
FRED_0022_16K,FRED_0022,FRED,UNANSWERABLE,16K,16155,16383,228,128,131072,65417,False,llama_chat_v4,5d2869822989e19b
FRED_0022_32K,FRED_0022,FRED,UNANSWERABLE,32K,32336,32564,228,128,131072,49236,False,llama_chat_v4,5d2869822989e19b
FRED_0022_64K,FRED_0022,FRED,UNANSWERABLE,64K,64708,64936,228,128,131072,16864,False,llama_chat_v4,5d2869822989e19b
FRED_0022_82K,FRED_0022,FRED,UNANSWERABLE,82K,81538,81766,228,128,131072,34,True,llama_chat_v4,5d2869822989e19b
FRED_0023_4K,FRED_0023,FRED,UNANSWERABLE,4K,4025,4276,251,128,131072,77524,False,llama_chat_v4,5d2869822989e19b
FRED_0023_8K,FRED_0023,FRED,UNANSWERABLE,8K,8056,8307,251,128,131072,73493,False,llama_chat_v4,5d2869822989e19b
FRED_0023_16K,FRED_0023,FRED,UNANSWERABLE,16K,16161,16412,251,128,131072,65388,False,llama_chat_v4,5d2869822989e19b
FRED_0023_32K,FRED_0023,FRED,UNANSWERABLE,32K,32362,32613,251,128,131072,49187,False,llama_chat_v4,5d2869822989e19b
FRED_0023_64K,FRED_0023,FRED,UNANSWERABLE,64K,64735,64986,251,128,131072,16814,False,llama_chat_v4,5d2869822989e19b
FRED_0023_82K,FRED_0023,FRED,UNANSWERABLE,82K,81544,81795,251,128,131072,5,True,llama_chat_v4,5d2869822989e19b
FRED_0024_4K,FRED_0024,FRED,UNANSWERABLE,4K,4047,4279,232,128,131072,77521,False,llama_chat_v4,5d2869822989e19b
FRED_0024_8K,FRED_0024,FRED,UNANSWERABLE,8K,8046,8278,232,128,131072,73522,False,llama_chat_v4,5d2869822989e19b
FRED_0024_16K,FRED_0024,FRED,UNANSWERABLE,16K,16157,16389,232,128,131072,65411,False,llama_chat_v4,5d2869822989e19b
FRED_0024_32K,FRED_0024,FRED,UNANSWERABLE,32K,32332,32564,232,128,131072,49236,False,llama_chat_v4,5d2869822989e19b
FRED_0024_64K,FRED_0024,FRED,UNANSWERABLE,64K,64764,64996,232,128,131072,16804,False,llama_chat_v4,5d2869822989e19b
FRED_0024_82K,FRED_0024,FRED,UNANSWERABLE,82K,81543,81775,232,128,131072,25,True,llama_chat_v4,5d2869822989e19b
FRED_0025_4K,FRED_0025,FRED,UNANSWERABLE,4K,4012,4240,228,128,131072,77560,False,llama_chat_v4,5d2869822989e19b
FRED_0025_8K,FRED_0025,FRED,UNANSWERABLE,8K,8071,8299,228,128,131072,73501,False,llama_chat_v4,5d2869822989e19b
FRED_0025_16K,FRED_0025,FRED,UNANSWERABLE,16K,16165,16393,228,128,131072,65407,False,llama_chat_v4,5d2869822989e19b
FRED_0025_32K,FRED_0025,FRED,UNANSWERABLE,32K,32314,32542,228,128,131072,49258,False,llama_chat_v4,5d2869822989e19b
FRED_0025_64K,FRED_0025,FRED,UNANSWERABLE,64K,64689,64917,228,128,131072,16883,False,llama_chat_v4,5d2869822989e19b
FRED_0025_82K,FRED_0025,FRED,UNANSWERABLE,82K,81565,81793,228,128,131072,7,True,llama_chat_v4,5d2869822989e19b
FRED_0026_4K,FRED_0026,FRED,DIRECT_RETRIEVAL,4K,4017,4288,271,128,131072,77512,False,llama_chat_v4,5d2869822989e19b
FRED_0026_8K,FRED_0026,FRED,DIRECT_RETRIEVAL,8K,8079,8350,271,128,131072,73450,False,llama_chat_v4,5d2869822989e19b
FRED_0026_16K,FRED_0026,FRED,DIRECT_RETRIEVAL,16K,16126,16397,271,128,131072,65403,False,llama_chat_v4,5d2869822989e19b
FRED_0026_32K,FRED_0026,FRED,DIRECT_RETRIEVAL,32K,32366,32637,271,128,131072,49163,False,llama_chat_v4,5d2869822989e19b
FRED_0026_64K,FRED_0026,FRED,DIRECT_RETRIEVAL,64K,64774,65045,271,128,131072,16755,False,llama_chat_v4,5d2869822989e19b
FRED_0026_82K,FRED_0026,FRED,DIRECT_RETRIEVAL,82K,81486,81757,271,128,131072,43,True,llama_chat_v4,5d2869822989e19b
FRED_0027_4K,FRED_0027,FRED,DIRECT_RETRIEVAL,4K,4039,4292,253,128,131072,77508,False,llama_chat_v4,5d2869822989e19b
FRED_0027_8K,FRED_0027,FRED,DIRECT_RETRIEVAL,8K,8069,8322,253,128,131072,73478,False,llama_chat_v4,5d2869822989e19b
FRED_0027_16K,FRED_0027,FRED,DIRECT_RETRIEVAL,16K,16134,16387,253,128,131072,65413,False,llama_chat_v4,5d2869822989e19b
FRED_0027_32K,FRED_0027,FRED,DIRECT_RETRIEVAL,32K,32353,32606,253,128,131072,49194,False,llama_chat_v4,5d2869822989e19b
FRED_0027_64K,FRED_0027,FRED,DIRECT_RETRIEVAL,64K,64705,64958,253,128,131072,16842,False,llama_chat_v4,5d2869822989e19b
FRED_0027_82K,FRED_0027,FRED,DIRECT_RETRIEVAL,82K,81529,81782,253,128,131072,18,True,llama_chat_v4,5d2869822989e19b
FRED_0028_4K,FRED_0028,FRED,DIRECT_RETRIEVAL,4K,4026,4297,271,128,131072,77503,False,llama_chat_v4,5d2869822989e19b
FRED_0028_8K,FRED_0028,FRED,DIRECT_RETRIEVAL,8K,8098,8369,271,128,131072,73431,False,llama_chat_v4,5d2869822989e19b
FRED_0028_16K,FRED_0028,FRED,DIRECT_RETRIEVAL,16K,16186,16457,271,128,131072,65343,False,llama_chat_v4,5d2869822989e19b
FRED_0028_32K,FRED_0028,FRED,DIRECT_RETRIEVAL,32K,32385,32656,271,128,131072,49144,False,llama_chat_v4,5d2869822989e19b
FRED_0028_64K,FRED_0028,FRED,DIRECT_RETRIEVAL,64K,64723,64994,271,128,131072,16806,False,llama_chat_v4,5d2869822989e19b
FRED_0028_82K,FRED_0028,FRED,DIRECT_RETRIEVAL,82K,81512,81783,271,128,131072,17,True,llama_chat_v4,5d2869822989e19b
FRED_0029_4K,FRED_0029,FRED,DIRECT_RETRIEVAL,4K,4046,4299,253,128,131072,77501,False,llama_chat_v4,5d2869822989e19b
FRED_0029_8K,FRED_0029,FRED,DIRECT_RETRIEVAL,8K,8036,8289,253,128,131072,73511,False,llama_chat_v4,5d2869822989e19b
FRED_0029_16K,FRED_0029,FRED,DIRECT_RETRIEVAL,16K,16129,16382,253,128,131072,65418,False,llama_chat_v4,5d2869822989e19b
FRED_0029_32K,FRED_0029,FRED,DIRECT_RETRIEVAL,32K,32296,32549,253,128,131072,49251,False,llama_chat_v4,5d2869822989e19b
FRED_0029_64K,FRED_0029,FRED,DIRECT_RETRIEVAL,64K,64664,64917,253,128,131072,16883,False,llama_chat_v4,5d2869822989e19b
FRED_0029_82K,FRED_0029,FRED,DIRECT_RETRIEVAL,82K,81517,81770,253,128,131072,30,True,llama_chat_v4,5d2869822989e19b
FRED_0030_4K,FRED_0030,FRED,DIRECT_RETRIEVAL,4K,3998,4258,260,128,131072,77542,False,llama_chat_v4,5d2869822989e19b
FRED_0030_8K,FRED_0030,FRED,DIRECT_RETRIEVAL,8K,8028,8288,260,128,131072,73512,False,llama_chat_v4,5d2869822989e19b
FRED_0030_16K,FRED_0030,FRED,DIRECT_RETRIEVAL,16K,16139,16399,260,128,131072,65401,False,llama_chat_v4,5d2869822989e19b
FRED_0030_32K,FRED_0030,FRED,DIRECT_RETRIEVAL,32K,32339,32599,260,128,131072,49201,False,llama_chat_v4,5d2869822989e19b
FRED_0030_64K,FRED_0030,FRED,DIRECT_RETRIEVAL,64K,64725,64985,260,128,131072,16815,False,llama_chat_v4,5d2869822989e19b
FRED_0030_82K,FRED_0030,FRED,DIRECT_RETRIEVAL,82K,81540,81800,260,128,131072,0,True,llama_chat_v4,5d2869822989e19b
FRED_0031_4K,FRED_0031,FRED,DIRECT_RETRIEVAL,4K,3991,4244,253,128,131072,77556,False,llama_chat_v4,5d2869822989e19b
FRED_0031_8K,FRED_0031,FRED,DIRECT_RETRIEVAL,8K,8074,8327,253,128,131072,73473,False,llama_chat_v4,5d2869822989e19b
FRED_0031_16K,FRED_0031,FRED,DIRECT_RETRIEVAL,16K,16143,16396,253,128,131072,65404,False,llama_chat_v4,5d2869822989e19b
FRED_0031_32K,FRED_0031,FRED,DIRECT_RETRIEVAL,32K,32363,32616,253,128,131072,49184,False,llama_chat_v4,5d2869822989e19b
FRED_0031_64K,FRED_0031,FRED,DIRECT_RETRIEVAL,64K,64717,64970,253,128,131072,16830,False,llama_chat_v4,5d2869822989e19b
FRED_0031_82K,FRED_0031,FRED,DIRECT_RETRIEVAL,82K,81488,81741,253,128,131072,59,True,llama_chat_v4,5d2869822989e19b
FRED_0032_4K,FRED_0032,FRED,DIRECT_RETRIEVAL,4K,4039,4292,253,128,131072,77508,False,llama_chat_v4,5d2869822989e19b
FRED_0032_8K,FRED_0032,FRED,DIRECT_RETRIEVAL,8K,8032,8285,253,128,131072,73515,False,llama_chat_v4,5d2869822989e19b
FRED_0032_16K,FRED_0032,FRED,DIRECT_RETRIEVAL,16K,16139,16392,253,128,131072,65408,False,llama_chat_v4,5d2869822989e19b
FRED_0032_32K,FRED_0032,FRED,DIRECT_RETRIEVAL,32K,32317,32570,253,128,131072,49230,False,llama_chat_v4,5d2869822989e19b
FRED_0032_64K,FRED_0032,FRED,DIRECT_RETRIEVAL,64K,64685,64938,253,128,131072,16862,False,llama_chat_v4,5d2869822989e19b
FRED_0032_82K,FRED_0032,FRED,DIRECT_RETRIEVAL,82K,81540,81793,253,128,131072,7,True,llama_chat_v4,5d2869822989e19b
FRED_0033_4K,FRED_0033,FRED,DIRECT_RETRIEVAL,4K,4020,4291,271,128,131072,77509,False,llama_chat_v4,5d2869822989e19b
FRED_0033_8K,FRED_0033,FRED,DIRECT_RETRIEVAL,8K,8085,8356,271,128,131072,73444,False,llama_chat_v4,5d2869822989e19b
FRED_0033_16K,FRED_0033,FRED,DIRECT_RETRIEVAL,16K,16165,16436,271,128,131072,65364,False,llama_chat_v4,5d2869822989e19b
FRED_0033_32K,FRED_0033,FRED,DIRECT_RETRIEVAL,32K,32318,32589,271,128,131072,49211,False,llama_chat_v4,5d2869822989e19b
FRED_0033_64K,FRED_0033,FRED,DIRECT_RETRIEVAL,64K,64757,65028,271,128,131072,16772,False,llama_chat_v4,5d2869822989e19b
FRED_0033_82K,FRED_0033,FRED,DIRECT_RETRIEVAL,82K,81468,81739,271,128,131072,61,True,llama_chat_v4,5d2869822989e19b
FRED_0034_4K,FRED_0034,FRED,DIRECT_RETRIEVAL,4K,4019,4267,248,128,131072,77533,False,llama_chat_v4,5d2869822989e19b
FRED_0034_8K,FRED_0034,FRED,DIRECT_RETRIEVAL,8K,8082,8330,248,128,131072,73470,False,llama_chat_v4,5d2869822989e19b
FRED_0034_16K,FRED_0034,FRED,DIRECT_RETRIEVAL,16K,16113,16361,248,128,131072,65439,False,llama_chat_v4,5d2869822989e19b
FRED_0034_32K,FRED_0034,FRED,DIRECT_RETRIEVAL,32K,32332,32580,248,128,131072,49220,False,llama_chat_v4,5d2869822989e19b
FRED_0034_64K,FRED_0034,FRED,DIRECT_RETRIEVAL,64K,64654,64902,248,128,131072,16898,False,llama_chat_v4,5d2869822989e19b
FRED_0034_82K,FRED_0034,FRED,DIRECT_RETRIEVAL,82K,81530,81778,248,128,131072,22,True,llama_chat_v4,5d2869822989e19b
FRED_0035_4K,FRED_0035,FRED,DIRECT_RETRIEVAL,4K,4020,4280,260,128,131072,77520,False,llama_chat_v4,5d2869822989e19b
FRED_0035_8K,FRED_0035,FRED,DIRECT_RETRIEVAL,8K,8068,8328,260,128,131072,73472,False,llama_chat_v4,5d2869822989e19b
FRED_0035_16K,FRED_0035,FRED,DIRECT_RETRIEVAL,16K,16177,16437,260,128,131072,65363,False,llama_chat_v4,5d2869822989e19b
FRED_0035_32K,FRED_0035,FRED,DIRECT_RETRIEVAL,32K,32342,32602,260,128,131072,49198,False,llama_chat_v4,5d2869822989e19b
FRED_0035_64K,FRED_0035,FRED,DIRECT_RETRIEVAL,64K,64726,64986,260,128,131072,16814,False,llama_chat_v4,5d2869822989e19b
FRED_0035_82K,FRED_0035,FRED,DIRECT_RETRIEVAL,82K,81471,81731,260,128,131072,69,True,llama_chat_v4,5d2869822989e19b
FRED_0036_4K,FRED_0036,FRED,DIRECT_RETRIEVAL,4K,3988,4241,253,128,131072,77559,False,llama_chat_v4,5d2869822989e19b
FRED_0036_8K,FRED_0036,FRED,DIRECT_RETRIEVAL,8K,8046,8299,253,128,131072,73501,False,llama_chat_v4,5d2869822989e19b
FRED_0036_16K,FRED_0036,FRED,DIRECT_RETRIEVAL,16K,16177,16430,253,128,131072,65370,False,llama_chat_v4,5d2869822989e19b
FRED_0036_32K,FRED_0036,FRED,DIRECT_RETRIEVAL,32K,32352,32605,253,128,131072,49195,False,llama_chat_v4,5d2869822989e19b
FRED_0036_64K,FRED_0036,FRED,DIRECT_RETRIEVAL,64K,64685,64938,253,128,131072,16862,False,llama_chat_v4,5d2869822989e19b
FRED_0036_82K,FRED_0036,FRED,DIRECT_RETRIEVAL,82K,81511,81764,253,128,131072,36,True,llama_chat_v4,5d2869822989e19b
FRED_0037_4K,FRED_0037,FRED,DIRECT_RETRIEVAL,4K,4042,4313,271,128,131072,77487,False,llama_chat_v4,5d2869822989e19b
FRED_0037_8K,FRED_0037,FRED,DIRECT_RETRIEVAL,8K,8070,8341,271,128,131072,73459,False,llama_chat_v4,5d2869822989e19b
FRED_0037_16K,FRED_0037,FRED,DIRECT_RETRIEVAL,16K,16194,16465,271,128,131072,65335,False,llama_chat_v4,5d2869822989e19b
FRED_0037_32K,FRED_0037,FRED,DIRECT_RETRIEVAL,32K,32375,32646,271,128,131072,49154,False,llama_chat_v4,5d2869822989e19b
FRED_0037_64K,FRED_0037,FRED,DIRECT_RETRIEVAL,64K,64752,65023,271,128,131072,16777,False,llama_chat_v4,5d2869822989e19b
FRED_0037_82K,FRED_0037,FRED,DIRECT_RETRIEVAL,82K,81505,81776,271,128,131072,24,True,llama_chat_v4,5d2869822989e19b
FRED_0038_4K,FRED_0038,FRED,DIRECT_RETRIEVAL,4K,4022,4270,248,128,131072,77530,False,llama_chat_v4,5d2869822989e19b
FRED_0038_8K,FRED_0038,FRED,DIRECT_RETRIEVAL,8K,8058,8306,248,128,131072,73494,False,llama_chat_v4,5d2869822989e19b
FRED_0038_16K,FRED_0038,FRED,DIRECT_RETRIEVAL,16K,16139,16387,248,128,131072,65413,False,llama_chat_v4,5d2869822989e19b
FRED_0038_32K,FRED_0038,FRED,DIRECT_RETRIEVAL,32K,32336,32584,248,128,131072,49216,False,llama_chat_v4,5d2869822989e19b
FRED_0038_64K,FRED_0038,FRED,DIRECT_RETRIEVAL,64K,64649,64897,248,128,131072,16903,False,llama_chat_v4,5d2869822989e19b
FRED_0038_82K,FRED_0038,FRED,DIRECT_RETRIEVAL,82K,81541,81789,248,128,131072,11,True,llama_chat_v4,5d2869822989e19b
FRED_0039_4K,FRED_0039,FRED,DIRECT_RETRIEVAL,4K,4042,4313,271,128,131072,77487,False,llama_chat_v4,5d2869822989e19b
FRED_0039_8K,FRED_0039,FRED,DIRECT_RETRIEVAL,8K,8078,8349,271,128,131072,73451,False,llama_chat_v4,5d2869822989e19b
FRED_0039_16K,FRED_0039,FRED,DIRECT_RETRIEVAL,16K,16190,16461,271,128,131072,65339,False,llama_chat_v4,5d2869822989e19b
FRED_0039_32K,FRED_0039,FRED,DIRECT_RETRIEVAL,32K,32380,32651,271,128,131072,49149,False,llama_chat_v4,5d2869822989e19b
FRED_0039_64K,FRED_0039,FRED,DIRECT_RETRIEVAL,64K,64774,65045,271,128,131072,16755,False,llama_chat_v4,5d2869822989e19b
FRED_0039_82K,FRED_0039,FRED,DIRECT_RETRIEVAL,82K,81482,81753,271,128,131072,47,True,llama_chat_v4,5d2869822989e19b
FRED_0040_4K,FRED_0040,FRED,DIRECT_RETRIEVAL,4K,4021,4269,248,128,131072,77531,False,llama_chat_v4,5d2869822989e19b
FRED_0040_8K,FRED_0040,FRED,DIRECT_RETRIEVAL,8K,8079,8327,248,128,131072,73473,False,llama_chat_v4,5d2869822989e19b
FRED_0040_16K,FRED_0040,FRED,DIRECT_RETRIEVAL,16K,16110,16358,248,128,131072,65442,False,llama_chat_v4,5d2869822989e19b
FRED_0040_32K,FRED_0040,FRED,DIRECT_RETRIEVAL,32K,32330,32578,248,128,131072,49222,False,llama_chat_v4,5d2869822989e19b
FRED_0040_64K,FRED_0040,FRED,DIRECT_RETRIEVAL,64K,64681,64929,248,128,131072,16871,False,llama_chat_v4,5d2869822989e19b
FRED_0040_82K,FRED_0040,FRED,DIRECT_RETRIEVAL,82K,81527,81775,248,128,131072,25,True,llama_chat_v4,5d2869822989e19b
FRED_0041_4K,FRED_0041,FRED,DIRECT_RETRIEVAL,4K,4020,4291,271,128,131072,77509,False,llama_chat_v4,5d2869822989e19b
FRED_0041_8K,FRED_0041,FRED,DIRECT_RETRIEVAL,8K,8029,8300,271,128,131072,73500,False,llama_chat_v4,5d2869822989e19b
FRED_0041_16K,FRED_0041,FRED,DIRECT_RETRIEVAL,16K,16186,16457,271,128,131072,65343,False,llama_chat_v4,5d2869822989e19b
FRED_0041_32K,FRED_0041,FRED,DIRECT_RETRIEVAL,32K,32385,32656,271,128,131072,49144,False,llama_chat_v4,5d2869822989e19b
FRED_0041_64K,FRED_0041,FRED,DIRECT_RETRIEVAL,64K,64731,65002,271,128,131072,16798,False,llama_chat_v4,5d2869822989e19b
FRED_0041_82K,FRED_0041,FRED,DIRECT_RETRIEVAL,82K,81496,81767,271,128,131072,33,True,llama_chat_v4,5d2869822989e19b
FRED_0042_4K,FRED_0042,FRED,DIRECT_RETRIEVAL,4K,4047,4300,253,128,131072,77500,False,llama_chat_v4,5d2869822989e19b
FRED_0042_8K,FRED_0042,FRED,DIRECT_RETRIEVAL,8K,8083,8336,253,128,131072,73464,False,llama_chat_v4,5d2869822989e19b
FRED_0042_16K,FRED_0042,FRED,DIRECT_RETRIEVAL,16K,16164,16417,253,128,131072,65383,False,llama_chat_v4,5d2869822989e19b
FRED_0042_32K,FRED_0042,FRED,DIRECT_RETRIEVAL,32K,32352,32605,253,128,131072,49195,False,llama_chat_v4,5d2869822989e19b
FRED_0042_64K,FRED_0042,FRED,DIRECT_RETRIEVAL,64K,64727,64980,253,128,131072,16820,False,llama_chat_v4,5d2869822989e19b
FRED_0042_82K,FRED_0042,FRED,DIRECT_RETRIEVAL,82K,81483,81736,253,128,131072,64,True,llama_chat_v4,5d2869822989e19b
FRED_0043_4K,FRED_0043,FRED,DIRECT_RETRIEVAL,4K,4009,4262,253,128,131072,77538,False,llama_chat_v4,5d2869822989e19b
FRED_0043_8K,FRED_0043,FRED,DIRECT_RETRIEVAL,8K,8092,8345,253,128,131072,73455,False,llama_chat_v4,5d2869822989e19b
FRED_0043_16K,FRED_0043,FRED,DIRECT_RETRIEVAL,16K,16175,16428,253,128,131072,65372,False,llama_chat_v4,5d2869822989e19b
FRED_0043_32K,FRED_0043,FRED,DIRECT_RETRIEVAL,32K,32369,32622,253,128,131072,49178,False,llama_chat_v4,5d2869822989e19b
FRED_0043_64K,FRED_0043,FRED,DIRECT_RETRIEVAL,64K,64695,64948,253,128,131072,16852,False,llama_chat_v4,5d2869822989e19b
FRED_0043_82K,FRED_0043,FRED,DIRECT_RETRIEVAL,82K,81471,81724,253,128,131072,76,True,llama_chat_v4,5d2869822989e19b
FRED_0044_4K,FRED_0044,FRED,DIRECT_RETRIEVAL,4K,4014,4274,260,128,131072,77526,False,llama_chat_v4,5d2869822989e19b
FRED_0044_8K,FRED_0044,FRED,DIRECT_RETRIEVAL,8K,8089,8349,260,128,131072,73451,False,llama_chat_v4,5d2869822989e19b
FRED_0044_16K,FRED_0044,FRED,DIRECT_RETRIEVAL,16K,16169,16429,260,128,131072,65371,False,llama_chat_v4,5d2869822989e19b
FRED_0044_32K,FRED_0044,FRED,DIRECT_RETRIEVAL,32K,32360,32620,260,128,131072,49180,False,llama_chat_v4,5d2869822989e19b
FRED_0044_64K,FRED_0044,FRED,DIRECT_RETRIEVAL,64K,64728,64988,260,128,131072,16812,False,llama_chat_v4,5d2869822989e19b
FRED_0044_82K,FRED_0044,FRED,DIRECT_RETRIEVAL,82K,81532,81792,260,128,131072,8,True,llama_chat_v4,5d2869822989e19b
FRED_0045_4K,FRED_0045,FRED,DIRECT_RETRIEVAL,4K,3987,4235,248,128,131072,77565,False,llama_chat_v4,5d2869822989e19b
FRED_0045_8K,FRED_0045,FRED,DIRECT_RETRIEVAL,8K,8048,8296,248,128,131072,73504,False,llama_chat_v4,5d2869822989e19b
FRED_0045_16K,FRED_0045,FRED,DIRECT_RETRIEVAL,16K,16136,16384,248,128,131072,65416,False,llama_chat_v4,5d2869822989e19b
FRED_0045_32K,FRED_0045,FRED,DIRECT_RETRIEVAL,32K,32286,32534,248,128,131072,49266,False,llama_chat_v4,5d2869822989e19b
FRED_0045_64K,FRED_0045,FRED,DIRECT_RETRIEVAL,64K,64675,64923,248,128,131072,16877,False,llama_chat_v4,5d2869822989e19b
FRED_0045_82K,FRED_0045,FRED,DIRECT_RETRIEVAL,82K,81479,81727,248,128,131072,73,True,llama_chat_v4,5d2869822989e19b
FRED_0046_4K,FRED_0046,FRED,RETRIEVAL_CALCULATION,4K,4025,4318,293,128,131072,77482,False,llama_chat_v4,5d2869822989e19b
FRED_0046_8K,FRED_0046,FRED,RETRIEVAL_CALCULATION,8K,8080,8373,293,128,131072,73427,False,llama_chat_v4,5d2869822989e19b
FRED_0046_16K,FRED_0046,FRED,RETRIEVAL_CALCULATION,16K,16121,16414,293,128,131072,65386,False,llama_chat_v4,5d2869822989e19b
FRED_0046_32K,FRED_0046,FRED,RETRIEVAL_CALCULATION,32K,32316,32609,293,128,131072,49191,False,llama_chat_v4,5d2869822989e19b
FRED_0046_64K,FRED_0046,FRED,RETRIEVAL_CALCULATION,64K,64696,64989,293,128,131072,16811,False,llama_chat_v4,5d2869822989e19b
FRED_0046_82K,FRED_0046,FRED,RETRIEVAL_CALCULATION,82K,81423,81716,293,128,131072,84,True,llama_chat_v4,5d2869822989e19b
FRED_0047_4K,FRED_0047,FRED,RETRIEVAL_CALCULATION,4K,4020,4317,297,128,131072,77483,False,llama_chat_v4,5d2869822989e19b
FRED_0047_8K,FRED_0047,FRED,RETRIEVAL_CALCULATION,8K,8064,8361,297,128,131072,73439,False,llama_chat_v4,5d2869822989e19b
