model,model_label,instance_id,question_family_id,context_length_label,domain,question_type,answer_correct,accurate,inaccurate,input_tokens,context_log2
phi4mini,Phi-4-mini-instruct,FRED_0084_16K,FRED_0084,16K,FRED,TEMPORAL_VERSION,False,0,1,16153,13.979514512467604
phi4mini,Phi-4-mini-instruct,FRED_0023_16K,FRED_0023,16K,FRED,UNANSWERABLE,True,1,0,16177,13.981656466525235
phi4mini,Phi-4-mini-instruct,FRED_0067_4K,FRED_0067,4K,FRED,RETRIEVAL_CALCULATION,False,0,1,4229,12.046100845028802
phi4mini,Phi-4-mini-instruct,FRED_0076_16K,FRED_0076,16K,FRED,TEMPORAL_VERSION,True,1,0,16136,13.977995368612962
phi4mini,Phi-4-mini-instruct,SEC_0100_8K,SEC_0100,8K,SEC,ENTITY_UNIT_BINDING,True,1,0,8209,13.002990771840553
phi4mini,Phi-4-mini-instruct,FRED_0058_16K,FRED_0058,16K,FRED,RETRIEVAL_CALCULATION,False,0,1,16146,13.978889176361573
phi4mini,Phi-4-mini-instruct,FRED_0091_8K,FRED_0091,8K,FRED,ENTITY_UNIT_BINDING,True,1,0,8145,12.99169898341288
phi4mini,Phi-4-mini-instruct,SEC_0108_8K,SEC_0108,8K,SEC,UNANSWERABLE,True,1,0,8166,12.99541385222515
phi4mini,Phi-4-mini-instruct,FRED_0078_8K,FRED_0078,8K,FRED,TEMPORAL_VERSION,True,1,0,8144,12.991521846075695
phi4mini,Phi-4-mini-instruct,CT_0097_8K,CT_0097,8K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,8318,13.022020969646356
phi4mini,Phi-4-mini-instruct,CT_0100_4K,CT_0100,4K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,False,0,1,4277,12.062383491876334
phi4mini,Phi-4-mini-instruct,CT_0109_4K,CT_0109,4K,CLINICAL_TRIALS,UNANSWERABLE,False,0,1,4182,12.029977346589579
phi4mini,Phi-4-mini-instruct,FDA_0122_16K,FDA_0122,16K,FDA,UNANSWERABLE,False,0,1,16160,13.980139577639157
phi4mini,Phi-4-mini-instruct,FDA_0108_4K,FDA_0108,4K,FDA,UNANSWERABLE,False,0,1,4148,12.018200178813226
phi4mini,Phi-4-mini-instruct,CT_0114_4K,CT_0114,4K,CLINICAL_TRIALS,UNANSWERABLE,False,0,1,4197,12.03514274788591
phi4mini,Phi-4-mini-instruct,FDA_0091_4K,FDA_0091,4K,FDA,ENTITY_UNIT_BINDING,True,1,0,4117,12.007377733321269
phi4mini,Phi-4-mini-instruct,FDA_0067_4K,FDA_0067,4K,FDA,RETRIEVAL_CALCULATION,False,0,1,4197,12.03514274788591
phi4mini,Phi-4-mini-instruct,SEC_0082_8K,SEC_0082,8K,SEC,TEMPORAL_VERSION,False,0,1,8194,13.0003521774803
phi4mini,Phi-4-mini-instruct,CT_0028_4K,CT_0028,4K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,4193,12.03376711484639
phi4mini,Phi-4-mini-instruct,FDA_0039_4K,FDA_0039,4K,FDA,DIRECT_RETRIEVAL,True,1,0,4187,12.031701202740303
phi4mini,Phi-4-mini-instruct,CT_0120_8K,CT_0120,8K,CLINICAL_TRIALS,UNANSWERABLE,False,0,1,8278,13.015066533230291
phi4mini,Phi-4-mini-instruct,FRED_0055_16K,FRED_0055,16K,FRED,RETRIEVAL_CALCULATION,False,0,1,16197,13.983439002170414
phi4mini,Phi-4-mini-instruct,FDA_0042_8K,FDA_0042,8K,FDA,DIRECT_RETRIEVAL,True,1,0,8206,13.002463438892535
phi4mini,Phi-4-mini-instruct,FRED_0090_16K,FRED_0090,16K,FRED,ENTITY_UNIT_BINDING,False,0,1,16148,13.97906787148051
phi4mini,Phi-4-mini-instruct,FDA_0108_8K,FDA_0108,8K,FDA,UNANSWERABLE,False,0,1,8206,13.002463438892535
phi4mini,Phi-4-mini-instruct,SEC_0064_8K,SEC_0064,8K,SEC,RETRIEVAL_CALCULATION,False,0,1,8257,13.011401989880063
phi4mini,Phi-4-mini-instruct,CT_0002_4K,CT_0002,4K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,4211,12.039947160169094
phi4mini,Phi-4-mini-instruct,SEC_0102_4K,SEC_0102,4K,SEC,ENTITY_UNIT_BINDING,True,1,0,4163,12.023407843140218
phi4mini,Phi-4-mini-instruct,SEC_0051_4K,SEC_0051,4K,SEC,RETRIEVAL_CALCULATION,False,0,1,4249,12.052907628313287
phi4mini,Phi-4-mini-instruct,SEC_0066_16K,SEC_0066,16K,SEC,RETRIEVAL_CALCULATION,False,0,1,16276,13.99045856507371
phi4mini,Phi-4-mini-instruct,CT_0044_8K,CT_0044,8K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,8247,13.00965369223411
phi4mini,Phi-4-mini-instruct,SEC_0053_4K,SEC_0053,4K,SEC,RETRIEVAL_CALCULATION,False,0,1,4161,12.022714573044759
phi4mini,Phi-4-mini-instruct,CT_0034_16K,CT_0034,16K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,16214,13.984952427732367
phi4mini,Phi-4-mini-instruct,FDA_0099_4K,FDA_0099,4K,FDA,ENTITY_UNIT_BINDING,True,1,0,4178,12.028596777067108
phi4mini,Phi-4-mini-instruct,CT_0102_8K,CT_0102,8K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,8317,13.021847516680607
phi4mini,Phi-4-mini-instruct,FDA_0111_4K,FDA_0111,4K,FDA,UNANSWERABLE,False,0,1,4203,12.037203741151973
phi4mini,Phi-4-mini-instruct,FRED_0005_4K,FRED_0005,4K,FRED,DIRECT_RETRIEVAL,True,1,0,4168,12.025139562278508
phi4mini,Phi-4-mini-instruct,FRED_0117_4K,FRED_0117,4K,FRED,UNANSWERABLE,True,1,0,4178,12.028596777067108
phi4mini,Phi-4-mini-instruct,FDA_0033_8K,FDA_0033,8K,FDA,DIRECT_RETRIEVAL,True,1,0,8173,12.996650019175894
phi4mini,Phi-4-mini-instruct,FRED_0090_4K,FRED_0090,4K,FRED,ENTITY_UNIT_BINDING,True,1,0,4163,12.023407843140218
phi4mini,Phi-4-mini-instruct,FDA_0019_8K,FDA_0019,8K,FDA,TEMPORAL_VERSION,True,1,0,8246,13.009478745888066
phi4mini,Phi-4-mini-instruct,SEC_0055_4K,SEC_0055,4K,SEC,RETRIEVAL_CALCULATION,False,0,1,4263,12.057653339963936
phi4mini,Phi-4-mini-instruct,FRED_0030_4K,FRED_0030,4K,FRED,DIRECT_RETRIEVAL,True,1,0,4154,12.020285500844647
phi4mini,Phi-4-mini-instruct,CT_0015_16K,CT_0015,16K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,16340,13.996120363033047
phi4mini,Phi-4-mini-instruct,SEC_0095_8K,SEC_0095,8K,SEC,ENTITY_UNIT_BINDING,True,1,0,8165,12.995237170449057
phi4mini,Phi-4-mini-instruct,SEC_0072_4K,SEC_0072,4K,SEC,RETRIEVAL_CALCULATION,False,0,1,4172,12.026523442519766
phi4mini,Phi-4-mini-instruct,SEC_0125_16K,SEC_0125,16K,SEC,UNANSWERABLE,True,1,0,16181,13.982013149892127
phi4mini,Phi-4-mini-instruct,FDA_0083_16K,FDA_0083,16K,FDA,TEMPORAL_VERSION,True,1,0,16229,13.986286486059608
phi4mini,Phi-4-mini-instruct,SEC_0093_16K,SEC_0093,16K,SEC,TEMPORAL_VERSION,True,1,0,16281,13.990901694063554
phi4mini,Phi-4-mini-instruct,FRED_0002_8K,FRED_0002,8K,FRED,DIRECT_RETRIEVAL,False,0,1,8178,12.997532347526366
phi4mini,Phi-4-mini-instruct,FRED_0048_4K,FRED_0048,4K,FRED,RETRIEVAL_CALCULATION,False,0,1,4206,12.03823313473178
phi4mini,Phi-4-mini-instruct,FRED_0088_4K,FRED_0088,4K,FRED,TEMPORAL_VERSION,True,1,0,4181,12.029632328044137
phi4mini,Phi-4-mini-instruct,FRED_0104_4K,FRED_0104,4K,FRED,ENTITY_UNIT_BINDING,True,1,0,4143,12.016460104979208
phi4mini,Phi-4-mini-instruct,CT_0025_8K,CT_0025,8K,CLINICAL_TRIALS,UNANSWERABLE,False,0,1,8200,13.001408194392809
phi4mini,Phi-4-mini-instruct,FDA_0005_8K,FDA_0005,8K,FDA,DIRECT_RETRIEVAL,False,0,1,8144,12.991521846075695
phi4mini,Phi-4-mini-instruct,SEC_0052_16K,SEC_0052,16K,SEC,RETRIEVAL_CALCULATION,False,0,1,16294,13.992053192852639
phi4mini,Phi-4-mini-instruct,FDA_0124_8K,FDA_0124,8K,FDA,UNANSWERABLE,False,0,1,8185,12.998766701361516
phi4mini,Phi-4-mini-instruct,SEC_0096_16K,SEC_0096,16K,SEC,ENTITY_UNIT_BINDING,True,1,0,16207,13.984329444761876
phi4mini,Phi-4-mini-instruct,FRED_0001_8K,FRED_0001,8K,FRED,DIRECT_RETRIEVAL,True,1,0,8123,12.987796929042542
phi4mini,Phi-4-mini-instruct,CT_0018_16K,CT_0018,16K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,16426,14.003693582737847
phi4mini,Phi-4-mini-instruct,CT_0029_8K,CT_0029,8K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,8254,13.010877723007034
phi4mini,Phi-4-mini-instruct,CT_0027_16K,CT_0027,16K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,16204,13.984062369686436
phi4mini,Phi-4-mini-instruct,CT_0108_8K,CT_0108,8K,CLINICAL_TRIALS,UNANSWERABLE,False,0,1,8266,13.01297364837454
phi4mini,Phi-4-mini-instruct,FRED_0007_4K,FRED_0007,4K,FRED,ENTITY_UNIT_BINDING,True,1,0,4151,12.019243216603607
phi4mini,Phi-4-mini-instruct,FRED_0039_8K,FRED_0039,8K,FRED,DIRECT_RETRIEVAL,False,0,1,8216,13.004220466318195
phi4mini,Phi-4-mini-instruct,FRED_0109_4K,FRED_0109,4K,FRED,UNANSWERABLE,False,0,1,4177,12.028251428162793
phi4mini,Phi-4-mini-instruct,FRED_0081_8K,FRED_0081,8K,FRED,TEMPORAL_VERSION,True,1,0,8143,12.991344686986519
phi4mini,Phi-4-mini-instruct,CT_0075_16K,CT_0075,16K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,16264,13.989394499844732
phi4mini,Phi-4-mini-instruct,FDA_0094_4K,FDA_0094,4K,FDA,ENTITY_UNIT_BINDING,True,1,0,4205,12.037890085142507
phi4mini,Phi-4-mini-instruct,SEC_0061_8K,SEC_0061,8K,SEC,RETRIEVAL_CALCULATION,False,0,1,8169,12.995943767764953
phi4mini,Phi-4-mini-instruct,FDA_0024_8K,FDA_0024,8K,FDA,UNANSWERABLE,False,0,1,8134,12.989749275462133
phi4mini,Phi-4-mini-instruct,SEC_0091_4K,SEC_0091,4K,SEC,TEMPORAL_VERSION,True,1,0,4170,12.025831668332026
phi4mini,Phi-4-mini-instruct,FDA_0068_8K,FDA_0068,8K,FDA,RETRIEVAL_CALCULATION,False,0,1,8213,13.003693582737847
phi4mini,Phi-4-mini-instruct,CT_0048_8K,CT_0048,8K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,8242,13.0087787482805
phi4mini,Phi-4-mini-instruct,SEC_0068_4K,SEC_0068,4K,SEC,RETRIEVAL_CALCULATION,False,0,1,4220,12.043027283594547
phi4mini,Phi-4-mini-instruct,CT_0104_8K,CT_0104,8K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,8277,13.01489224207443
phi4mini,Phi-4-mini-instruct,FDA_0090_16K,FDA_0090,16K,FDA,ENTITY_UNIT_BINDING,False,0,1,16178,13.981745645634575
phi4mini,Phi-4-mini-instruct,FRED_0013_16K,FRED_0013,16K,FRED,RETRIEVAL_CALCULATION,False,0,1,16203,13.983973333673147
phi4mini,Phi-4-mini-instruct,FDA_0087_8K,FDA_0087,8K,FDA,TEMPORAL_VERSION,True,1,0,8229,13.006501407569434
phi4mini,Phi-4-mini-instruct,FDA_0098_8K,FDA_0098,8K,FDA,ENTITY_UNIT_BINDING,True,1,0,8108,12.985130373466898
phi4mini,Phi-4-mini-instruct,SEC_0105_8K,SEC_0105,8K,SEC,ENTITY_UNIT_BINDING,True,1,0,8263,13.012449952425579
phi4mini,Phi-4-mini-instruct,SEC_0110_16K,SEC_0110,16K,SEC,UNANSWERABLE,True,1,0,16241,13.987352845239087
phi4mini,Phi-4-mini-instruct,CT_0111_8K,CT_0111,8K,CLINICAL_TRIALS,UNANSWERABLE,False,0,1,8241,13.008603695797012
phi4mini,Phi-4-mini-instruct,SEC_0112_16K,SEC_0112,16K,SEC,UNANSWERABLE,False,0,1,16220,13.985486199104635
phi4mini,Phi-4-mini-instruct,FDA_0008_4K,FDA_0008,4K,FDA,ENTITY_UNIT_BINDING,True,1,0,4144,12.016808287686555
phi4mini,Phi-4-mini-instruct,FRED_0012_4K,FRED_0012,4K,FRED,RETRIEVAL_CALCULATION,True,1,0,4219,12.042685372219351
phi4mini,Phi-4-mini-instruct,SEC_0080_16K,SEC_0080,16K,SEC,TEMPORAL_VERSION,True,1,0,16189,13.982726252182031
phi4mini,Phi-4-mini-instruct,SEC_0005_16K,SEC_0005,16K,SEC,DIRECT_RETRIEVAL,True,1,0,16307,13.993203773296528
phi4mini,Phi-4-mini-instruct,FDA_0089_4K,FDA_0089,4K,FDA,TEMPORAL_VERSION,False,0,1,4232,12.047123912114026
phi4mini,Phi-4-mini-instruct,CT_0112_8K,CT_0112,8K,CLINICAL_TRIALS,UNANSWERABLE,False,0,1,8178,12.997532347526366
phi4mini,Phi-4-mini-instruct,FRED_0031_8K,FRED_0031,8K,FRED,DIRECT_RETRIEVAL,False,0,1,8172,12.996473488733228
phi4mini,Phi-4-mini-instruct,FDA_0042_4K,FDA_0042,4K,FDA,DIRECT_RETRIEVAL,False,0,1,4136,12.014020470314934
phi4mini,Phi-4-mini-instruct,FRED_0022_4K,FRED_0022,4K,FRED,UNANSWERABLE,False,0,1,4171,12.026177596889225
phi4mini,Phi-4-mini-instruct,FDA_0037_4K,FDA_0037,4K,FDA,DIRECT_RETRIEVAL,False,0,1,4163,12.023407843140218
phi4mini,Phi-4-mini-instruct,CT_0001_16K,CT_0001,16K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,16287,13.99143326925044
phi4mini,Phi-4-mini-instruct,SEC_0116_16K,SEC_0116,16K,SEC,UNANSWERABLE,True,1,0,16368,13.99859042974533
phi4mini,Phi-4-mini-instruct,SEC_0038_4K,SEC_0038,4K,SEC,DIRECT_RETRIEVAL,True,1,0,4161,12.022714573044759
phi4mini,Phi-4-mini-instruct,FRED_0086_16K,FRED_0086,16K,FRED,TEMPORAL_VERSION,True,1,0,16111,13.975758423579428
phi4mini,Phi-4-mini-instruct,FDA_0032_16K,FDA_0032,16K,FDA,DIRECT_RETRIEVAL,True,1,0,16171,13.981121276074845
phi4mini,Phi-4-mini-instruct,CT_0036_4K,CT_0036,4K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,4249,12.052907628313287
phi4mini,Phi-4-mini-instruct,FRED_0048_16K,FRED_0048,16K,FRED,RETRIEVAL_CALCULATION,False,0,1,16215,13.98504140334317
phi4mini,Phi-4-mini-instruct,CT_0116_4K,CT_0116,4K,CLINICAL_TRIALS,UNANSWERABLE,False,0,1,4212,12.040289721025717
phi4mini,Phi-4-mini-instruct,SEC_0033_4K,SEC_0033,4K,SEC,DIRECT_RETRIEVAL,True,1,0,4214,12.040974598817305
phi4mini,Phi-4-mini-instruct,SEC_0023_16K,SEC_0023,16K,SEC,UNANSWERABLE,True,1,0,16252,13.988329649231089
phi4mini,Phi-4-mini-instruct,SEC_0030_16K,SEC_0030,16K,SEC,DIRECT_RETRIEVAL,True,1,0,16232,13.98655314975666
phi4mini,Phi-4-mini-instruct,SEC_0100_4K,SEC_0100,4K,SEC,ENTITY_UNIT_BINDING,True,1,0,4214,12.040974598817305
phi4mini,Phi-4-mini-instruct,FRED_0033_4K,FRED_0033,4K,FRED,DIRECT_RETRIEVAL,True,1,0,4207,12.03857610276879
phi4mini,Phi-4-mini-instruct,FDA_0098_4K,FDA_0098,4K,FDA,ENTITY_UNIT_BINDING,False,0,1,4163,12.023407843140218
phi4mini,Phi-4-mini-instruct,CT_0106_16K,CT_0106,16K,CLINICAL_TRIALS,UNANSWERABLE,False,0,1,16336,13.995767150877802
phi4mini,Phi-4-mini-instruct,FDA_0031_16K,FDA_0031,16K,FDA,DIRECT_RETRIEVAL,True,1,0,16126,13.97710100677111
phi4mini,Phi-4-mini-instruct,CT_0096_8K,CT_0096,8K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,8300,13.018895621121649
phi4mini,Phi-4-mini-instruct,SEC_0083_8K,SEC_0083,8K,SEC,TEMPORAL_VERSION,False,0,1,8203,13.001935913123642
phi4mini,Phi-4-mini-instruct,FRED_0124_4K,FRED_0124,4K,FRED,UNANSWERABLE,True,1,0,4201,12.036517070486518
phi4mini,Phi-4-mini-instruct,FRED_0122_4K,FRED_0122,4K,FRED,UNANSWERABLE,True,1,0,4167,12.024793384702548
phi4mini,Phi-4-mini-instruct,FRED_0114_8K,FRED_0114,8K,FRED,UNANSWERABLE,True,1,0,8153,12.993115299679177
phi4mini,Phi-4-mini-instruct,FDA_0066_16K,FDA_0066,16K,FDA,RETRIEVAL_CALCULATION,False,0,1,16234,13.986730898175647
phi4mini,Phi-4-mini-instruct,FDA_0113_16K,FDA_0113,16K,FDA,UNANSWERABLE,False,0,1,16174,13.981388896117206
phi4mini,Phi-4-mini-instruct,FDA_0087_4K,FDA_0087,4K,FDA,TEMPORAL_VERSION,True,1,0,4209,12.039261794341055
phi4mini,Phi-4-mini-instruct,FDA_0012_8K,FDA_0012,8K,FDA,RETRIEVAL_CALCULATION,False,0,1,8191,12.999823879015725
phi4mini,Phi-4-mini-instruct,CT_0102_4K,CT_0102,4K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,4269,12.059682447247638
phi4mini,Phi-4-mini-instruct,FDA_0014_16K,FDA_0014,16K,FDA,RETRIEVAL_CALCULATION,False,0,1,16172,13.981210488271694
phi4mini,Phi-4-mini-instruct,SEC_0050_4K,SEC_0050,4K,SEC,RETRIEVAL_CALCULATION,False,0,1,4248,12.052568050804153
phi4mini,Phi-4-mini-instruct,CT_0077_4K,CT_0077,4K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,4200,12.036173612553485
phi4mini,Phi-4-mini-instruct,SEC_0027_4K,SEC_0027,4K,SEC,DIRECT_RETRIEVAL,True,1,0,4110,12.004922678569045
phi4mini,Phi-4-mini-instruct,FDA_0075_8K,FDA_0075,8K,FDA,RETRIEVAL_CALCULATION,False,0,1,8166,12.99541385222515
phi4mini,Phi-4-mini-instruct,FDA_0108_16K,FDA_0108,16K,FDA,UNANSWERABLE,False,0,1,16163,13.98040737983172
phi4mini,Phi-4-mini-instruct,CT_0049_16K,CT_0049,16K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,16209,13.984507467348589
phi4mini,Phi-4-mini-instruct,SEC_0121_8K,SEC_0121,8K,SEC,UNANSWERABLE,True,1,0,8229,13.006501407569434
phi4mini,Phi-4-mini-instruct,FRED_0107_8K,FRED_0107,8K,FRED,UNANSWERABLE,True,1,0,8196,13.000704269011246
phi4mini,Phi-4-mini-instruct,SEC_0003_4K,SEC_0003,4K,SEC,DIRECT_RETRIEVAL,False,0,1,4262,12.057314877782703
phi4mini,Phi-4-mini-instruct,CT_0051_8K,CT_0051,8K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,8246,13.009478745888066
phi4mini,Phi-4-mini-instruct,FRED_0121_16K,FRED_0121,16K,FRED,UNANSWERABLE,False,0,1,16150,13.97924654446865
phi4mini,Phi-4-mini-instruct,FRED_0105_16K,FRED_0105,16K,FRED,ENTITY_UNIT_BINDING,True,1,0,16154,13.97960382407446
phi4mini,Phi-4-mini-instruct,CT_0084_4K,CT_0084,4K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,4221,12.04336911395769
phi4mini,Phi-4-mini-instruct,FRED_0039_16K,FRED_0039,16K,FRED,DIRECT_RETRIEVAL,False,0,1,16221,13.985575141803155
phi4mini,Phi-4-mini-instruct,FDA_0011_8K,FDA_0011,8K,FDA,RETRIEVAL_CALCULATION,False,0,1,8148,12.992230264965889
phi4mini,Phi-4-mini-instruct,SEC_0110_4K,SEC_0110,4K,SEC,UNANSWERABLE,True,1,0,4131,12.01227534485612
phi4mini,Phi-4-mini-instruct,SEC_0075_8K,SEC_0075,8K,SEC,RETRIEVAL_CALCULATION,False,0,1,8271,13.013846052731347
phi4mini,Phi-4-mini-instruct,FRED_0040_8K,FRED_0040,8K,FRED,DIRECT_RETRIEVAL,True,1,0,8186,12.998942951443086
phi4mini,Phi-4-mini-instruct,SEC_0002_8K,SEC_0002,8K,SEC,DIRECT_RETRIEVAL,True,1,0,8178,12.997532347526366
phi4mini,Phi-4-mini-instruct,CT_0004_8K,CT_0004,8K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,8222,13.005273656563938
phi4mini,Phi-4-mini-instruct,SEC_0028_16K,SEC_0028,16K,SEC,DIRECT_RETRIEVAL,False,0,1,16229,13.986286486059608
phi4mini,Phi-4-mini-instruct,CT_0103_8K,CT_0103,8K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,8345,13.02669633424996
phi4mini,Phi-4-mini-instruct,FDA_0110_16K,FDA_0110,16K,FDA,UNANSWERABLE,False,0,1,16212,13.984774460046841
phi4mini,Phi-4-mini-instruct,FDA_0047_16K,FDA_0047,16K,FDA,RETRIEVAL_CALCULATION,False,0,1,16127,13.977190467909072
phi4mini,Phi-4-mini-instruct,FDA_0075_16K,FDA_0075,16K,FDA,RETRIEVAL_CALCULATION,False,0,1,16195,13.98326084768255
phi4mini,Phi-4-mini-instruct,SEC_0076_16K,SEC_0076,16K,SEC,RETRIEVAL_CALCULATION,False,0,1,16295,13.992141731625926
phi4mini,Phi-4-mini-instruct,FRED_0086_8K,FRED_0086,8K,FRED,TEMPORAL_VERSION,True,1,0,8184,12.99859042974533
phi4mini,Phi-4-mini-instruct,CT_0031_8K,CT_0031,8K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,8251,13.010353265549254
phi4mini,Phi-4-mini-instruct,SEC_0123_8K,SEC_0123,8K,SEC,UNANSWERABLE,True,1,0,8236,13.007728114632254
phi4mini,Phi-4-mini-instruct,CT_0112_16K,CT_0112,16K,CLINICAL_TRIALS,UNANSWERABLE,False,0,1,16270,13.98992663055989
phi4mini,Phi-4-mini-instruct,SEC_0084_16K,SEC_0084,16K,SEC,TEMPORAL_VERSION,True,1,0,16227,13.986108682874654
phi4mini,Phi-4-mini-instruct,SEC_0084_8K,SEC_0084,8K,SEC,TEMPORAL_VERSION,True,1,0,8254,13.010877723007034
phi4mini,Phi-4-mini-instruct,FRED_0039_4K,FRED_0039,4K,FRED,DIRECT_RETRIEVAL,True,1,0,4231,12.04678297035635
phi4mini,Phi-4-mini-instruct,CT_0078_8K,CT_0078,8K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,8252,13.010528105886484
phi4mini,Phi-4-mini-instruct,CT_0072_4K,CT_0072,4K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,4220,12.043027283594547
phi4mini,Phi-4-mini-instruct,FDA_0101_16K,FDA_0101,16K,FDA,ENTITY_UNIT_BINDING,False,0,1,16150,13.97924654446865
phi4mini,Phi-4-mini-instruct,CT_0086_16K,CT_0086,16K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,False,0,1,16360,13.997885127829111
phi4mini,Phi-4-mini-instruct,SEC_0091_8K,SEC_0091,8K,SEC,TEMPORAL_VERSION,True,1,0,8192,13.0
phi4mini,Phi-4-mini-instruct,FRED_0084_8K,FRED_0084,8K,FRED,TEMPORAL_VERSION,False,0,1,8191,12.999823879015725
phi4mini,Phi-4-mini-instruct,FDA_0075_4K,FDA_0075,4K,FDA,RETRIEVAL_CALCULATION,False,0,1,4197,12.03514274788591
phi4mini,Phi-4-mini-instruct,CT_0116_16K,CT_0116,16K,CLINICAL_TRIALS,UNANSWERABLE,False,0,1,16343,13.99638521541103
phi4mini,Phi-4-mini-instruct,FRED_0008_4K,FRED_0008,4K,FRED,ENTITY_UNIT_BINDING,True,1,0,4190,12.032734528586714
phi4mini,Phi-4-mini-instruct,FDA_0026_4K,FDA_0026,4K,FDA,DIRECT_RETRIEVAL,True,1,0,4212,12.040289721025717
phi4mini,Phi-4-mini-instruct,CT_0071_8K,CT_0071,8K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,8329,13.02392757717438
phi4mini,Phi-4-mini-instruct,SEC_0029_4K,SEC_0029,4K,SEC,DIRECT_RETRIEVAL,True,1,0,4234,12.047805554007589
phi4mini,Phi-4-mini-instruct,FRED_0067_16K,FRED_0067,16K,FRED,RETRIEVAL_CALCULATION,False,0,1,16157,13.979871725726225
phi4mini,Phi-4-mini-instruct,SEC_0088_8K,SEC_0088,8K,SEC,TEMPORAL_VERSION,True,1,0,8300,13.018895621121649
phi4mini,Phi-4-mini-instruct,SEC_0077_16K,SEC_0077,16K,SEC,RETRIEVAL_CALCULATION,False,0,1,16331,13.995325514041804
phi4mini,Phi-4-mini-instruct,SEC_0025_4K,SEC_0025,4K,SEC,UNANSWERABLE,False,0,1,4220,12.043027283594547
phi4mini,Phi-4-mini-instruct,SEC_0087_16K,SEC_0087,16K,SEC,TEMPORAL_VERSION,True,1,0,16269,13.989837955736364
phi4mini,Phi-4-mini-instruct,FRED_0035_8K,FRED_0035,8K,FRED,DIRECT_RETRIEVAL,True,1,0,8172,12.996473488733228
phi4mini,Phi-4-mini-instruct,SEC_0063_4K,SEC_0063,4K,SEC,RETRIEVAL_CALCULATION,False,0,1,4146,12.017504401109415
phi4mini,Phi-4-mini-instruct,CT_0016_16K,CT_0016,16K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,16218,13.985308297255852
phi4mini,Phi-4-mini-instruct,FDA_0034_16K,FDA_0034,16K,FDA,DIRECT_RETRIEVAL,True,1,0,16159,13.980050299193577
phi4mini,Phi-4-mini-instruct,SEC_0098_16K,SEC_0098,16K,SEC,ENTITY_UNIT_BINDING,True,1,0,16282,13.990990303530822
phi4mini,Phi-4-mini-instruct,SEC_0114_8K,SEC_0114,8K,SEC,UNANSWERABLE,True,1,0,8165,12.995237170449057
phi4mini,Phi-4-mini-instruct,FRED_0106_4K,FRED_0106,4K,FRED,UNANSWERABLE,False,0,1,4183,12.030322282644034
phi4mini,Phi-4-mini-instruct,SEC_0085_16K,SEC_0085,16K,SEC,TEMPORAL_VERSION,True,1,0,16272,13.9901039638575
phi4mini,Phi-4-mini-instruct,FRED_0050_16K,FRED_0050,16K,FRED,RETRIEVAL_CALCULATION,False,0,1,16145,13.978799820501344
phi4mini,Phi-4-mini-instruct,FDA_0038_4K,FDA_0038,4K,FDA,DIRECT_RETRIEVAL,True,1,0,4192,12.03342300153745
phi4mini,Phi-4-mini-instruct,FDA_0064_8K,FDA_0064,8K,FDA,RETRIEVAL_CALCULATION,False,0,1,8223,13.00544911354693
phi4mini,Phi-4-mini-instruct,CT_0119_8K,CT_0119,8K,CLINICAL_TRIALS,UNANSWERABLE,False,0,1,8230,13.006676715308988
phi4mini,Phi-4-mini-instruct,FRED_0027_8K,FRED_0027,8K,FRED,DIRECT_RETRIEVAL,False,0,1,8177,12.997355925020381
