instance_id,question_family_id,domain,question_type,context_length_label,status,input_tokens,generated_tokens_count,generation_latency_seconds,peak_allocated_vram_bytes,peak_reserved_vram_bytes,usable_answer_output,hit_max_new_tokens_128,degenerate_output,malformed_output_pattern
FRED_0116_64K,FRED_0116,FRED,UNANSWERABLE,64K,SUCCESS,65013,8,7.783123535104096,18719403520,23746052096,True,False,False,usable_answer_line
FRED_0116_82K,FRED_0116,FRED,UNANSWERABLE,82K,SUCCESS,81798,8,11.266869629733264,21891098112,23746052096,True,False,False,usable_answer_line
FRED_0116_8K,FRED_0116,FRED,UNANSWERABLE,8K,SUCCESS,8332,10,0.6215914525091648,8008962560,23746052096,True,False,False,usable_answer_line
FRED_0117_16K,FRED_0117,FRED,UNANSWERABLE,16K,SUCCESS,16426,10,1.2389734471216798,9538403840,23746052096,True,False,False,usable_answer_line
FRED_0117_32K,FRED_0117,FRED,UNANSWERABLE,32K,SUCCESS,32573,10,2.8758664447814226,12589540864,23746052096,True,False,False,usable_answer_line
FRED_0117_4K,FRED_0117,FRED,UNANSWERABLE,4K,SUCCESS,4265,10,0.3317575715482235,7242212352,23746052096,True,False,False,usable_answer_line
FRED_0117_64K,FRED_0117,FRED,UNANSWERABLE,64K,SUCCESS,64951,8,7.782914989627898,18707687936,23746052096,True,False,False,usable_answer_line
FRED_0117_82K,FRED_0117,FRED,UNANSWERABLE,82K,SUCCESS,81794,8,11.274539276957512,21890342400,23746052096,True,False,False,usable_answer_line
FRED_0117_8K,FRED_0117,FRED,UNANSWERABLE,8K,SUCCESS,8329,10,0.6183847617357969,8008396288,23746052096,True,False,False,usable_answer_line
FRED_0118_16K,FRED_0118,FRED,UNANSWERABLE,16K,SUCCESS,16423,8,1.204169798642397,9537837568,23746052096,True,False,False,usable_answer_line
FRED_0118_32K,FRED_0118,FRED,UNANSWERABLE,32K,SUCCESS,32565,10,2.866181871853769,12588029440,23746052096,True,False,False,usable_answer_line
FRED_0118_4K,FRED_0118,FRED,UNANSWERABLE,4K,SUCCESS,4262,10,0.33405954763293266,7241651712,23746052096,True,False,False,usable_answer_line
FRED_0118_64K,FRED_0118,FRED,UNANSWERABLE,64K,SUCCESS,65012,8,7.789826116524637,18719214080,23746052096,True,False,False,usable_answer_line
FRED_0118_82K,FRED_0118,FRED,UNANSWERABLE,82K,SUCCESS,81732,8,11.260151529684663,21879609856,23746052096,True,False,False,usable_answer_line
FRED_0118_8K,FRED_0118,FRED,UNANSWERABLE,8K,SUCCESS,8327,10,0.6192834572866559,8008018432,23746052096,True,False,False,usable_answer_line
FRED_0119_16K,FRED_0119,FRED,UNANSWERABLE,16K,SUCCESS,16419,10,1.2525423066690564,9537081856,23746052096,True,False,False,usable_answer_line
FRED_0119_32K,FRED_0119,FRED,UNANSWERABLE,32K,SUCCESS,32625,10,2.8760485649108887,12599858688,23746052096,True,False,False,usable_answer_line
FRED_0119_4K,FRED_0119,FRED,UNANSWERABLE,4K,SUCCESS,4283,10,0.3304080106317997,7245576192,23746052096,True,False,False,usable_answer_line
FRED_0119_64K,FRED_0119,FRED,UNANSWERABLE,64K,SUCCESS,65012,8,7.7926828460767865,18719214080,23746052096,True,False,False,usable_answer_line
FRED_0119_82K,FRED_0119,FRED,UNANSWERABLE,82K,SUCCESS,81778,8,11.250959879718721,21887546880,23746052096,True,False,False,usable_answer_line
FRED_0119_8K,FRED_0119,FRED,UNANSWERABLE,8K,SUCCESS,8290,10,0.6168590523302555,8001025536,23746052096,True,False,False,usable_answer_line
FRED_0120_16K,FRED_0120,FRED,UNANSWERABLE,16K,SUCCESS,16419,8,1.2113474998623133,9537081856,23746052096,True,False,False,usable_answer_line
FRED_0120_32K,FRED_0120,FRED,UNANSWERABLE,32K,SUCCESS,32588,10,2.8673482183367014,12592376320,23746052096,True,False,False,usable_answer_line
FRED_0120_4K,FRED_0120,FRED,UNANSWERABLE,4K,SUCCESS,4270,10,0.3369787409901619,7243146752,23746052096,True,False,False,usable_answer_line
FRED_0120_64K,FRED_0120,FRED,UNANSWERABLE,64K,SUCCESS,65001,8,7.806552373804152,18717136384,23746052096,True,False,False,usable_answer_line
FRED_0120_82K,FRED_0120,FRED,UNANSWERABLE,82K,SUCCESS,81759,8,11.247112665325403,21884269056,23746052096,True,False,False,usable_answer_line
FRED_0120_8K,FRED_0120,FRED,UNANSWERABLE,8K,SUCCESS,8325,10,0.6166737321764231,8007640576,23746052096,True,False,False,usable_answer_line
FRED_0121_16K,FRED_0121,FRED,UNANSWERABLE,16K,SUCCESS,16387,10,1.2394878510385752,9531036160,23746052096,True,False,False,usable_answer_line
FRED_0121_32K,FRED_0121,FRED,UNANSWERABLE,32K,SUCCESS,32620,8,2.828081900253892,12599077376,23746052096,True,False,False,usable_answer_line
FRED_0121_4K,FRED_0121,FRED,UNANSWERABLE,4K,SUCCESS,4290,10,0.3376906272023916,7246886400,23746052096,True,False,False,usable_answer_line
FRED_0121_64K,FRED_0121,FRED,UNANSWERABLE,64K,SUCCESS,65016,8,7.793971718288958,18719969792,23746052096,True,False,False,usable_answer_line
FRED_0121_82K,FRED_0121,FRED,UNANSWERABLE,82K,SUCCESS,81772,8,11.240752691403031,21886511616,23746052096,True,False,False,usable_answer_line
FRED_0121_8K,FRED_0121,FRED,UNANSWERABLE,8K,SUCCESS,8305,10,0.6176497023552656,8003859968,23746052096,True,False,False,usable_answer_line
FRED_0122_16K,FRED_0122,FRED,UNANSWERABLE,16K,SUCCESS,16434,10,1.2535805320367217,9539915264,23746052096,True,False,False,usable_answer_line
FRED_0122_32K,FRED_0122,FRED,UNANSWERABLE,32K,SUCCESS,32560,8,2.8226787680760026,12587084288,23746052096,True,False,False,usable_answer_line
FRED_0122_4K,FRED_0122,FRED,UNANSWERABLE,4K,SUCCESS,4251,10,0.3403238393366337,7240241152,23746052096,True,False,False,usable_answer_line
FRED_0122_64K,FRED_0122,FRED,UNANSWERABLE,64K,SUCCESS,64995,8,7.788495355285704,18716002816,23746052096,True,False,False,usable_answer_line
FRED_0122_82K,FRED_0122,FRED,UNANSWERABLE,82K,SUCCESS,81791,8,11.25580024253577,21889790464,23746052096,True,False,False,usable_answer_line
FRED_0122_8K,FRED_0122,FRED,UNANSWERABLE,8K,SUCCESS,8324,10,0.6188053321093321,8007451136,23746052096,True,False,False,usable_answer_line
FRED_0123_16K,FRED_0123,FRED,UNANSWERABLE,16K,SUCCESS,16404,8,1.2083722613751888,9534247424,23746052096,True,False,False,usable_answer_line
FRED_0123_32K,FRED_0123,FRED,UNANSWERABLE,32K,SUCCESS,32625,8,2.826723277568817,12599858688,23746052096,True,False,False,usable_answer_line
FRED_0123_4K,FRED_0123,FRED,UNANSWERABLE,4K,SUCCESS,4288,10,0.33669635746628046,7246510592,23746052096,True,False,False,usable_answer_line
FRED_0123_64K,FRED_0123,FRED,UNANSWERABLE,64K,SUCCESS,64996,8,7.803085193969309,18716191232,23746052096,True,False,False,usable_answer_line
FRED_0123_82K,FRED_0123,FRED,UNANSWERABLE,82K,SUCCESS,81773,8,11.258152329362929,21886684672,23746052096,True,False,False,usable_answer_line
FRED_0123_8K,FRED_0123,FRED,UNANSWERABLE,8K,SUCCESS,8329,10,0.6147896004840732,8008396288,23746052096,True,False,False,usable_answer_line
FRED_0124_16K,FRED_0124,FRED,UNANSWERABLE,16K,SUCCESS,16431,10,1.2386362133547664,9539348992,23746052096,True,False,False,usable_answer_line
FRED_0124_32K,FRED_0124,FRED,UNANSWERABLE,32K,SUCCESS,32628,10,2.869170361198485,12600326656,23746052096,True,False,False,usable_answer_line
FRED_0124_4K,FRED_0124,FRED,UNANSWERABLE,4K,SUCCESS,4286,10,0.3376532532274723,7246136832,23746052096,True,False,False,usable_answer_line
FRED_0124_64K,FRED_0124,FRED,UNANSWERABLE,64K,SUCCESS,64967,8,7.795392868109047,18710712832,23746052096,True,False,False,usable_answer_line
FRED_0124_82K,FRED_0124,FRED,UNANSWERABLE,82K,SUCCESS,81777,8,11.25607358571142,21887374848,23746052096,True,False,False,usable_answer_line
FRED_0124_8K,FRED_0124,FRED,UNANSWERABLE,8K,SUCCESS,8311,10,0.6224935473874211,8004993536,23746052096,True,False,False,usable_answer_line
FRED_0125_16K,FRED_0125,FRED,UNANSWERABLE,16K,SUCCESS,16433,8,1.2131246710196137,9539726848,23746052096,True,False,False,usable_answer_line
FRED_0125_32K,FRED_0125,FRED,UNANSWERABLE,32K,SUCCESS,32607,8,2.8260357342660427,12595966464,23746052096,True,False,False,usable_answer_line
FRED_0125_4K,FRED_0125,FRED,UNANSWERABLE,4K,SUCCESS,4284,10,0.32977213244885206,7245763072,23746052096,True,False,False,usable_answer_line
FRED_0125_64K,FRED_0125,FRED,UNANSWERABLE,64K,SUCCESS,64963,8,7.794315193779767,18709957120,23746052096,True,False,False,usable_answer_line
FRED_0125_82K,FRED_0125,FRED,UNANSWERABLE,82K,SUCCESS,81795,8,11.268393612466753,21890531840,23746052096,True,False,False,usable_answer_line
FRED_0125_8K,FRED_0125,FRED,UNANSWERABLE,8K,SUCCESS,8277,10,0.6200522342696786,7998578176,23746052096,True,False,False,usable_answer_line
SEC_0001_16K,SEC_0001,SEC,DIRECT_RETRIEVAL,16K,SUCCESS,16471,11,1.2604392794892192,9547579904,23746052096,True,False,False,usable_answer_line
SEC_0001_32K,SEC_0001,SEC,DIRECT_RETRIEVAL,32K,SUCCESS,32748,11,2.9032588955014944,12624001536,23746052096,True,False,False,usable_answer_line
SEC_0001_4K,SEC_0001,SEC,DIRECT_RETRIEVAL,4K,SUCCESS,4313,9,0.32683036755770445,7251448832,23746052096,True,False,False,usable_answer_line
SEC_0001_64K,SEC_0001,SEC,DIRECT_RETRIEVAL,64K,SUCCESS,65307,9,7.885322509333491,18774958592,23746052096,True,False,False,usable_answer_line
SEC_0001_82K,SEC_0001,SEC,DIRECT_RETRIEVAL,82K,SUCCESS,81669,9,11.279387092217803,21866722816,23746052096,True,False,False,usable_answer_line
SEC_0001_8K,SEC_0001,SEC,DIRECT_RETRIEVAL,8K,SUCCESS,8323,9,0.6013613436371088,8007262720,23746052096,True,False,False,usable_answer_line
SEC_0002_16K,SEC_0002,SEC,DIRECT_RETRIEVAL,16K,SUCCESS,16450,11,1.2664927374571562,9543955968,23746052096,True,False,False,usable_answer_line
SEC_0002_32K,SEC_0002,SEC,DIRECT_RETRIEVAL,32K,SUCCESS,32720,9,2.8597248578444123,12618695168,23746052096,True,False,False,usable_answer_line
SEC_0002_4K,SEC_0002,SEC,DIRECT_RETRIEVAL,4K,SUCCESS,4292,11,0.34786833357065916,7247260160,23746052096,True,False,False,usable_answer_line
SEC_0002_64K,SEC_0002,SEC,DIRECT_RETRIEVAL,64K,SUCCESS,65236,9,7.8764407355338335,18762263040,23746052096,True,False,False,usable_answer_line
SEC_0002_82K,SEC_0002,SEC,DIRECT_RETRIEVAL,82K,SUCCESS,81698,9,11.295417220331728,21872201216,23746052096,True,False,False,usable_answer_line
SEC_0002_8K,SEC_0002,SEC,DIRECT_RETRIEVAL,8K,SUCCESS,8305,9,0.6159242689609528,8003859968,23746052096,True,False,False,usable_answer_line
SEC_0003_16K,SEC_0003,SEC,DIRECT_RETRIEVAL,16K,SUCCESS,16454,9,1.22540383040905,9544646144,23746052096,True,False,False,usable_answer_line
SEC_0003_32K,SEC_0003,SEC,DIRECT_RETRIEVAL,32K,SUCCESS,32751,9,2.8593792309984565,12624359936,23746052096,True,False,False,usable_answer_line
SEC_0003_4K,SEC_0003,SEC,DIRECT_RETRIEVAL,4K,SUCCESS,4323,10,0.3325275182723999,7253053440,23746052096,True,False,False,usable_answer_line
SEC_0003_64K,SEC_0003,SEC,DIRECT_RETRIEVAL,64K,SUCCESS,65341,9,7.885156183503568,18781382144,23746052096,True,False,False,usable_answer_line
SEC_0003_82K,SEC_0003,SEC,DIRECT_RETRIEVAL,82K,SUCCESS,81785,9,11.285792503505945,21888755200,23746052096,True,False,False,usable_answer_line
SEC_0003_8K,SEC_0003,SEC,DIRECT_RETRIEVAL,8K,SUCCESS,8373,9,0.6104056276381016,8016709120,23746052096,True,False,False,usable_answer_line
SEC_0004_16K,SEC_0004,SEC,DIRECT_RETRIEVAL,16K,SUCCESS,16480,9,1.2223372785374522,9549132288,23746052096,True,False,False,usable_answer_line
SEC_0004_32K,SEC_0004,SEC,DIRECT_RETRIEVAL,32K,SUCCESS,32770,11,2.942600076086819,12626767360,23746052096,True,False,False,usable_answer_line
SEC_0004_4K,SEC_0004,SEC,DIRECT_RETRIEVAL,4K,SUCCESS,4269,9,0.3238801220431924,7242959872,23746052096,True,False,False,usable_answer_line
SEC_0004_64K,SEC_0004,SEC,DIRECT_RETRIEVAL,64K,SUCCESS,65207,9,7.870110689662397,18756061696,23746052096,True,False,False,usable_answer_line
SEC_0004_82K,SEC_0004,SEC,DIRECT_RETRIEVAL,82K,SUCCESS,81663,9,11.25478077866137,21865587200,23746052096,True,False,False,usable_answer_line
SEC_0004_8K,SEC_0004,SEC,DIRECT_RETRIEVAL,8K,SUCCESS,8328,9,0.6111392844468355,8008206848,23746052096,True,False,False,usable_answer_line
SEC_0005_16K,SEC_0005,SEC,DIRECT_RETRIEVAL,16K,SUCCESS,16502,9,1.2287426758557558,9552928256,23746052096,True,False,False,usable_answer_line
SEC_0005_32K,SEC_0005,SEC,DIRECT_RETRIEVAL,32K,SUCCESS,32687,11,2.899697973392904,12612078080,23746052096,True,False,False,usable_answer_line
SEC_0005_4K,SEC_0005,SEC,DIRECT_RETRIEVAL,4K,SUCCESS,4216,11,0.3440375132486224,7233053184,23746052096,True,False,False,usable_answer_line
SEC_0005_64K,SEC_0005,SEC,DIRECT_RETRIEVAL,64K,SUCCESS,65322,11,7.951703162863851,18777792000,23746052096,True,False,False,usable_answer_line
SEC_0005_82K,SEC_0005,SEC,DIRECT_RETRIEVAL,82K,SUCCESS,81708,11,11.348216746002436,21874090496,23746052096,True,False,False,usable_answer_line
SEC_0005_8K,SEC_0005,SEC,DIRECT_RETRIEVAL,8K,SUCCESS,8273,11,0.6288578184321523,7997920768,23746052096,True,False,False,usable_answer_line
SEC_0006_16K,SEC_0006,SEC,ENTITY_UNIT_BINDING,16K,SUCCESS,16514,11,1.2631376953795552,9555033600,23746052096,True,False,False,usable_answer_line
SEC_0006_32K,SEC_0006,SEC,ENTITY_UNIT_BINDING,32K,SUCCESS,32778,11,2.944243811070919,12628278784,23746052096,True,False,False,usable_answer_line
SEC_0006_4K,SEC_0006,SEC,ENTITY_UNIT_BINDING,4K,SUCCESS,4311,11,0.339421016164124,7251169280,23746052096,True,False,False,usable_answer_line
SEC_0006_64K,SEC_0006,SEC,ENTITY_UNIT_BINDING,64K,SUCCESS,65323,11,7.959616327658296,18777981440,23746052096,True,False,False,usable_answer_line
SEC_0006_82K,SEC_0006,SEC,ENTITY_UNIT_BINDING,82K,SUCCESS,81708,11,11.36198656167835,21874090496,23746052096,True,False,False,usable_answer_line
SEC_0006_8K,SEC_0006,SEC,ENTITY_UNIT_BINDING,8K,SUCCESS,8358,11,0.6371403746306896,8013874688,23746052096,True,False,False,usable_answer_line
SEC_0007_16K,SEC_0007,SEC,ENTITY_UNIT_BINDING,16K,SUCCESS,16425,9,1.2222518175840378,9538215424,23746052096,True,False,False,usable_answer_line
SEC_0007_32K,SEC_0007,SEC,ENTITY_UNIT_BINDING,32K,SUCCESS,32776,11,2.9402308790013194,12627900928,23746052096,True,False,False,usable_answer_line
SEC_0007_4K,SEC_0007,SEC,ENTITY_UNIT_BINDING,4K,SUCCESS,4212,11,0.3510059267282486,7232305664,23746052096,True,False,False,usable_answer_line
SEC_0007_64K,SEC_0007,SEC,ENTITY_UNIT_BINDING,64K,SUCCESS,65314,11,7.966312359087169,18776280576,23746052096,True,False,False,usable_answer_line
SEC_0007_82K,SEC_0007,SEC,ENTITY_UNIT_BINDING,82K,SUCCESS,81788,11,11.382051549851894,21889272320,23746052096,True,False,False,usable_answer_line
SEC_0007_8K,SEC_0007,SEC,ENTITY_UNIT_BINDING,8K,SUCCESS,8373,11,0.6356356414034963,8016709120,23746052096,True,False,False,usable_answer_line
SEC_0008_16K,SEC_0008,SEC,ENTITY_UNIT_BINDING,16K,SUCCESS,16474,9,1.2225828729569912,9548097024,23746052096,True,False,False,usable_answer_line
SEC_0008_32K,SEC_0008,SEC,ENTITY_UNIT_BINDING,32K,SUCCESS,32786,11,2.944073310121894,12629790208,23746052096,True,False,False,usable_answer_line
SEC_0008_4K,SEC_0008,SEC,ENTITY_UNIT_BINDING,4K,SUCCESS,4311,11,0.3438194477930665,7251169280,23746052096,True,False,False,usable_answer_line
SEC_0008_64K,SEC_0008,SEC,ENTITY_UNIT_BINDING,64K,SUCCESS,65228,11,7.940072488039732,18760882688,23746052096,True,False,False,usable_answer_line
SEC_0008_82K,SEC_0008,SEC,ENTITY_UNIT_BINDING,82K,SUCCESS,81689,11,11.36429418809712,21870501376,23746052096,True,False,False,usable_answer_line
SEC_0008_8K,SEC_0008,SEC,ENTITY_UNIT_BINDING,8K,SUCCESS,8329,9,0.6097212508320808,8008396288,23746052096,True,False,False,usable_answer_line
SEC_0009_16K,SEC_0009,SEC,RETRIEVAL_CALCULATION,16K,SUCCESS,16441,8,1.2064109575003386,9541238272,23746052096,True,False,False,usable_answer_line
SEC_0009_32K,SEC_0009,SEC,RETRIEVAL_CALCULATION,32K,SUCCESS,32785,8,2.8735174033790827,12629601792,23746052096,True,False,False,usable_answer_line
SEC_0009_4K,SEC_0009,SEC,RETRIEVAL_CALCULATION,4K,SUCCESS,4299,8,0.3161600800231099,7249491968,23746052096,True,False,False,usable_answer_line
SEC_0009_64K,SEC_0009,SEC,RETRIEVAL_CALCULATION,64K,SUCCESS,65308,8,7.863484690897167,18775147008,23746052096,True,False,False,usable_answer_line
SEC_0009_82K,SEC_0009,SEC,RETRIEVAL_CALCULATION,82K,SUCCESS,81733,8,11.258010366931558,21879782912,23746052096,True,False,False,usable_answer_line
SEC_0009_8K,SEC_0009,SEC,RETRIEVAL_CALCULATION,8K,SUCCESS,8322,8,0.595798053778708,8007073280,23746052096,True,False,False,usable_answer_line
SEC_0010_16K,SEC_0010,SEC,RETRIEVAL_CALCULATION,16K,SUCCESS,16474,8,1.2125789131969213,9548097024,23746052096,True,False,False,usable_answer_line
SEC_0010_32K,SEC_0010,SEC,RETRIEVAL_CALCULATION,32K,SUCCESS,32689,8,2.831275532953441,12612431360,23746052096,True,False,False,usable_answer_line
SEC_0010_4K,SEC_0010,SEC,RETRIEVAL_CALCULATION,4K,SUCCESS,4254,8,0.31227074563503265,7240611328,23746052096,True,False,False,usable_answer_line
SEC_0010_64K,SEC_0010,SEC,RETRIEVAL_CALCULATION,64K,SUCCESS,65305,8,7.846643410623074,18774580736,23746052096,True,False,False,usable_answer_line
SEC_0010_82K,SEC_0010,SEC,RETRIEVAL_CALCULATION,82K,SUCCESS,81754,8,11.250349980778992,21883405824,23746052096,True,False,False,usable_answer_line
SEC_0010_8K,SEC_0010,SEC,RETRIEVAL_CALCULATION,8K,SUCCESS,8387,8,0.6047067735344172,8019356160,23746052096,True,False,False,usable_answer_line
SEC_0011_16K,SEC_0011,SEC,RETRIEVAL_CALCULATION,16K,SUCCESS,16470,8,1.225287008099258,9547406848,23746052096,True,False,False,usable_answer_line
SEC_0011_32K,SEC_0011,SEC,RETRIEVAL_CALCULATION,32K,SUCCESS,32801,8,2.867107986472547,12632624640,20484980736,True,False,False,usable_answer_line
SEC_0011_4K,SEC_0011,SEC,RETRIEVAL_CALCULATION,4K,SUCCESS,4226,8,0.31176472268998623,7234924032,23746052096,True,False,False,usable_answer_line
SEC_0011_64K,SEC_0011,SEC,RETRIEVAL_CALCULATION,64K,SUCCESS,65258,8,7.854556613601744,18766059008,23746052096,True,False,False,usable_answer_line
SEC_0011_82K,SEC_0011,SEC,RETRIEVAL_CALCULATION,82K,SUCCESS,81686,8,11.232534843496978,21869934080,23746052096,True,False,False,usable_answer_line
SEC_0011_8K,SEC_0011,SEC,RETRIEVAL_CALCULATION,8K,SUCCESS,8328,8,0.5942950760945678,8008206848,23746052096,True,False,False,usable_answer_line
SEC_0012_16K,SEC_0012,SEC,RETRIEVAL_CALCULATION,16K,SUCCESS,16430,8,1.202675525099039,9539159552,23746052096,True,False,False,usable_answer_line
SEC_0012_32K,SEC_0012,SEC,RETRIEVAL_CALCULATION,32K,SUCCESS,32743,8,2.8408350525423884,12623405568,23746052096,True,False,False,usable_answer_line
SEC_0012_4K,SEC_0012,SEC,RETRIEVAL_CALCULATION,4K,SUCCESS,4215,8,0.3093688692897558,7232866304,23746052096,True,False,False,usable_answer_line
SEC_0012_64K,SEC_0012,SEC,RETRIEVAL_CALCULATION,64K,SUCCESS,65326,8,7.85335389059037,18778547712,23746052096,True,False,False,usable_answer_line
SEC_0012_82K,SEC_0012,SEC,RETRIEVAL_CALCULATION,82K,SUCCESS,81716,8,11.235982164740562,21875601920,23746052096,True,False,False,usable_answer_line
SEC_0012_8K,SEC_0012,SEC,RETRIEVAL_CALCULATION,8K,SUCCESS,8389,8,0.5964095257222652,8019734016,23746052096,True,False,False,usable_answer_line
SEC_0013_16K,SEC_0013,SEC,RETRIEVAL_CALCULATION,16K,SUCCESS,16524,8,1.2161222202703357,9557676544,21569208320,True,False,False,usable_answer_line
SEC_0013_32K,SEC_0013,SEC,RETRIEVAL_CALCULATION,32K,SUCCESS,32696,8,2.8287029014900327,12614519296,23746052096,True,False,False,usable_answer_line
SEC_0013_4K,SEC_0013,SEC,RETRIEVAL_CALCULATION,4K,SUCCESS,4228,8,0.3066363772377372,7235297792,23746052096,True,False,False,usable_answer_line
SEC_0013_64K,SEC_0013,SEC,RETRIEVAL_CALCULATION,64K,SUCCESS,65243,8,7.842047090642154,18763471360,23746052096,True,False,False,usable_answer_line
SEC_0013_82K,SEC_0013,SEC,RETRIEVAL_CALCULATION,82K,SUCCESS,81750,8,11.236749376170337,21882715648,23746052096,True,False,False,usable_answer_line
SEC_0013_8K,SEC_0013,SEC,RETRIEVAL_CALCULATION,8K,SUCCESS,8395,8,0.5861068284139037,8020867584,23746052096,True,False,False,usable_answer_line
SEC_0014_16K,SEC_0014,SEC,RETRIEVAL_CALCULATION,16K,SUCCESS,16440,10,1.2409466784447432,9541048832,22628270080,True,False,False,usable_answer_line
SEC_0014_32K,SEC_0014,SEC,RETRIEVAL_CALCULATION,32K,SUCCESS,32747,10,2.8811647249385715,12623882752,23746052096,True,False,False,usable_answer_line
SEC_0014_4K,SEC_0014,SEC,RETRIEVAL_CALCULATION,4K,SUCCESS,4303,10,0.33752441592514515,7250051072,23746052096,True,False,False,usable_answer_line
SEC_0014_64K,SEC_0014,SEC,RETRIEVAL_CALCULATION,64K,SUCCESS,65285,8,7.858240015804768,18770802176,23746052096,True,False,False,usable_answer_line
SEC_0014_82K,SEC_0014,SEC,RETRIEVAL_CALCULATION,82K,SUCCESS,81726,8,11.248419797047973,21877491200,23746052096,True,False,False,usable_answer_line
SEC_0014_8K,SEC_0014,SEC,RETRIEVAL_CALCULATION,8K,SUCCESS,8321,10,0.6182013601064682,8006884864,23746052096,True,False,False,usable_answer_line
SEC_0015_16K,SEC_0015,SEC,RETRIEVAL_CALCULATION,16K,SUCCESS,16464,8,1.2117211250588298,9546371584,23746052096,True,False,False,usable_answer_line
SEC_0015_32K,SEC_0015,SEC,RETRIEVAL_CALCULATION,32K,SUCCESS,32796,8,2.876050278544426,12631679488,23746052096,True,False,False,usable_answer_line
SEC_0015_4K,SEC_0015,SEC,RETRIEVAL_CALCULATION,4K,SUCCESS,4254,10,0.34132637176662683,7240611328,23746052096,True,False,False,usable_answer_line
SEC_0015_64K,SEC_0015,SEC,RETRIEVAL_CALCULATION,64K,SUCCESS,65327,8,7.855422109365463,18778737152,23746052096,True,False,False,usable_answer_line
SEC_0015_82K,SEC_0015,SEC,RETRIEVAL_CALCULATION,82K,SUCCESS,81755,8,11.236647134646773,21883578880,23746052096,True,False,False,usable_answer_line
SEC_0015_8K,SEC_0015,SEC,RETRIEVAL_CALCULATION,8K,SUCCESS,8392,8,0.598027809523046,8020300288,23746052096,True,False,False,usable_answer_line
SEC_0016_16K,SEC_0016,SEC,RETRIEVAL_CALCULATION,16K,SUCCESS,16506,10,1.2441855939105153,9553618432,23746052096,True,False,False,usable_answer_line
SEC_0016_32K,SEC_0016,SEC,RETRIEVAL_CALCULATION,32K,SUCCESS,32742,10,2.883159882389009,12622220800,23746052096,True,False,False,usable_answer_line
SEC_0016_4K,SEC_0016,SEC,RETRIEVAL_CALCULATION,4K,SUCCESS,4267,10,0.34399707708507776,7242586112,23746052096,True,False,False,usable_answer_line
SEC_0016_64K,SEC_0016,SEC,RETRIEVAL_CALCULATION,64K,SUCCESS,65328,10,7.924813404679298,18778925568,23746052096,True,False,False,usable_answer_line
SEC_0016_82K,SEC_0016,SEC,RETRIEVAL_CALCULATION,82K,SUCCESS,81681,10,11.336579573340714,21868989952,23746052096,True,False,False,usable_answer_line
SEC_0016_8K,SEC_0016,SEC,RETRIEVAL_CALCULATION,8K,SUCCESS,8299,8,0.5991208273917437,8002726400,23746052096,True,False,False,usable_answer_line
SEC_0017_16K,SEC_0017,SEC,TEMPORAL_VERSION,16K,SUCCESS,16509,9,1.2273417375981808,9554136576,23746052096,True,False,False,usable_answer_line
SEC_0017_32K,SEC_0017,SEC,TEMPORAL_VERSION,32K,SUCCESS,32782,11,2.9445529337972403,12629034496,23746052096,True,False,False,usable_answer_line
SEC_0017_4K,SEC_0017,SEC,TEMPORAL_VERSION,4K,SUCCESS,4222,9,0.31975952442735434,7234174464,23746052096,True,False,False,usable_answer_line
SEC_0017_64K,SEC_0017,SEC,TEMPORAL_VERSION,64K,SUCCESS,65269,11,7.945087566971779,18767957504,23746052096,True,False,False,usable_answer_line
SEC_0017_82K,SEC_0017,SEC,TEMPORAL_VERSION,82K,SUCCESS,81793,11,11.3910255683586,21890153984,23746052096,True,False,False,usable_answer_line
SEC_0017_8K,SEC_0017,SEC,TEMPORAL_VERSION,8K,SUCCESS,8373,11,0.6373687637969851,8016709120,23746052096,True,False,False,usable_answer_line
SEC_0018_16K,SEC_0018,SEC,TEMPORAL_VERSION,16K,SUCCESS,16401,11,1.2539661498740315,9533681152,23746052096,True,False,False,usable_answer_line
SEC_0018_32K,SEC_0018,SEC,TEMPORAL_VERSION,32K,SUCCESS,32774,11,2.9452872248366475,12627523072,23746052096,True,False,False,usable_answer_line
SEC_0018_4K,SEC_0018,SEC,TEMPORAL_VERSION,4K,SUCCESS,4207,9,0.32890695985406637,7231371264,23746052096,True,False,False,usable_answer_line
SEC_0018_64K,SEC_0018,SEC,TEMPORAL_VERSION,64K,SUCCESS,65302,11,7.959252027794719,18774013440,23746052096,True,False,False,usable_answer_line
SEC_0018_82K,SEC_0018,SEC,TEMPORAL_VERSION,82K,SUCCESS,81718,11,11.34927231632173,21875979776,23746052096,True,False,False,usable_answer_line
SEC_0018_8K,SEC_0018,SEC,TEMPORAL_VERSION,8K,SUCCESS,8277,9,0.6068525882437825,7998578176,23746052096,True,False,False,usable_answer_line
SEC_0019_16K,SEC_0019,SEC,TEMPORAL_VERSION,16K,SUCCESS,16483,11,1.259860529564321,9549650432,23746052096,True,False,False,usable_answer_line
SEC_0019_32K,SEC_0019,SEC,TEMPORAL_VERSION,32K,SUCCESS,32815,11,2.9437811225652695,12635269632,23746052096,True,False,False,usable_answer_line
SEC_0019_4K,SEC_0019,SEC,TEMPORAL_VERSION,4K,SUCCESS,4348,11,0.35019202530384064,7257725440,23746052096,True,False,False,usable_answer_line
SEC_0019_64K,SEC_0019,SEC,TEMPORAL_VERSION,64K,SUCCESS,65284,11,7.958969354629517,18770612736,23746052096,True,False,False,usable_answer_line
