instance_id,question_family_id,domain,question_type,context_length_label,answerable,gold_answer,raw_output_text,parsed_answer,normalized_gold_answer,normalized_model_answer,answer_correct,abstention_correct,hallucination,error_type,matched_context_value,matched_distractor_type,grading_rule_used,needs_semantic_review,review_reason,input_tokens,generated_tokens_count,generation_latency_seconds
CT_0011_4K,CT_0011,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,4K,True,"3,998",ANSWER: 353,353,3998,353,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,4251,6,0.28823659662157297
FDA_0022_8K,FDA_0022,FDA,UNANSWERABLE,8K,False,,ANSWER: ORAL,ORAL,INSUFFICIENT_EVIDENCE,oral,False,False,True,FAILED_TO_ABSTAIN,ORAL,OTHER_SAME_DOMAIN,unanswerable_instance_factual_answer,False,,8302,6,0.5711959740146995
CT_0003_16K,CT_0003,CLINICAL_TRIALS,DIRECT_RETRIEVAL,16K,True,226,ANSWER: 226,226,226,226,True,True,False,CORRECT,226.0,,answer_only_exact_match,False,,16449,6,1.1805977867916226
CT_0005_32K,CT_0005,CLINICAL_TRIALS,DIRECT_RETRIEVAL,32K,True,388,ANSWER: 388,388,388,388,True,True,False,CORRECT,388.0,,answer_only_exact_match,False,,32696,6,2.7820772882550955
FDA_0013_4K,FDA_0013,FDA,RETRIEVAL_CALCULATION,4K,True,5,ANSWER: 9,9,5,9,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,4223,6,0.28500818833708763
FRED_0013_64K,FRED_0013,FRED,RETRIEVAL_CALCULATION,64K,True,1.38,ANSWER: 0.07,0.07,1.38,0.07,False,True,False,CALCULATION_ERROR,0.07,,calculation_answer_matches_context_operand_or_value,False,,64995,8,7.783588942140341
FDA_0014_32K,FDA_0014,FDA,RETRIEVAL_CALCULATION,32K,True,4.0000,ANSWER: 14,14,4.0,14.0,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,32674,6,2.782814620062709
CT_0001_32K,CT_0001,CLINICAL_TRIALS,DIRECT_RETRIEVAL,32K,True,24,ANSWER: 24,24,24,24,True,True,False,CORRECT,24.0,WRONG_ENTITY,answer_only_exact_match,False,,32686,6,2.782526455819607
SEC_0009_8K,SEC_0009,SEC,RETRIEVAL_CALCULATION,8K,True,5.93%,ANSWER: 7.30,7.30,5.93,7.3,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,8340,8,0.5964778726920485
CT_0004_16K,CT_0004,CLINICAL_TRIALS,DIRECT_RETRIEVAL,16K,True,38,ANSWER: 38,38,38,38,True,True,False,CORRECT,38.0,,answer_only_exact_match,False,,16453,6,1.1779232081025839
SEC_0015_8K,SEC_0015,SEC,RETRIEVAL_CALCULATION,8K,True,4.22%,ANSWER: 0.00,0.00,4.22,0.0,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,8396,8,0.5919684087857604
FRED_0023_64K,FRED_0023,FRED,UNANSWERABLE,64K,False,,ANSWER: 315.564,315.564,INSUFFICIENT_EVIDENCE,315.564,False,False,True,FAILED_TO_ABSTAIN,315.564,WRONG_PERIOD,unanswerable_instance_factual_answer,False,,65001,8,7.788681019097567
FRED_0021_64K,FRED_0021,FRED,UNANSWERABLE,64K,False,,ANSWER: 0.12,0.12,INSUFFICIENT_EVIDENCE,0.12,False,False,True,FAILED_TO_ABSTAIN,0.12,WRONG_FIELD,unanswerable_instance_factual_answer,False,,64970,8,7.787771785631776
FRED_0021_8K,FRED_0021,FRED,UNANSWERABLE,8K,False,,ANSWER: INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,True,True,False,CORRECT,,,answer_only_exact_match,False,,8304,10,0.6189060527831316
FRED_0005_4K,FRED_0005,FRED,DIRECT_RETRIEVAL,4K,True,3.600,ANSWER: 3.6,3.6,3.6,3.6,True,True,False,CORRECT,3.6,WRONG_VERSION,answer_only_exact_match,False,,4266,8,0.31273322459310293
CT_0002_32K,CT_0002,CLINICAL_TRIALS,DIRECT_RETRIEVAL,32K,True,44,ANSWER: 44,44,44,44,True,True,False,CORRECT,44.0,,answer_only_exact_match,False,,32660,6,2.785635036416352
FRED_0010_32K,FRED_0010,FRED,RETRIEVAL_CALCULATION,32K,True,0.21%,ANSWER: 0.05,0.05,0.21,0.05,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,32655,8,2.830304286442697
SEC_0001_8K,SEC_0001,SEC,DIRECT_RETRIEVAL,8K,True,"420,315,000,000",ANSWER: 420315000000.0,420315000000.0,420315000000.0,420315000000.0,True,True,False,CORRECT,420315000000.0,WRONG_PERIOD,answer_only_exact_match,False,,8324,11,0.6347962049767375
SEC_0011_16K,SEC_0011,SEC,RETRIEVAL_CALCULATION,16K,True,5.30%,ANSWER: 3.23,3.23,5.3,3.23,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,16444,8,1.2063486529514194
SEC_0018_16K,SEC_0018,SEC,TEMPORAL_VERSION,16K,True,"81,770,000,000",ANSWER: 81770000000.0,81770000000.0,81770000000.0,81770000000.0,True,True,False,CORRECT,81770000000.0,,answer_only_exact_match,False,,16486,11,1.2542560566216707
CT_0004_8K,CT_0004,CLINICAL_TRIALS,DIRECT_RETRIEVAL,8K,True,38,ANSWER: 38,38,38,38,True,True,False,CORRECT,38.0,,answer_only_exact_match,False,,8325,6,0.572928749024868
CT_0015_8K,CT_0015,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,8K,True,183,ANSWER: 184,184,183,184,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,8349,6,0.5654829470440745
FDA_0004_32K,FDA_0004,FDA,DIRECT_RETRIEVAL,32K,True,"TABLET, CHEWABLE",ANSWER: TABLET,TABLET,"tablet, chewable",tablet,False,True,False,WRONG_ENTITY,TABLET,WRONG_ENTITY,answer_matches_context_distractor_value,False,,32625,6,2.7809993773698807
FDA_0006_64K,FDA_0006,FDA,ENTITY_UNIT_BINDING,64K,True,40MG,ANSWER: 20MG,20MG,40mg,20mg,False,True,False,WRONG_ENTITY,20MG,WRONG_ENTITY,answer_matches_context_distractor_value,False,,65064,7,7.774929807521403
FRED_0013_32K,FRED_0013,FRED,RETRIEVAL_CALCULATION,32K,True,1.38,ANSWER: 0.07,0.07,1.38,0.07,False,True,False,CALCULATION_ERROR,0.07,,calculation_answer_matches_context_operand_or_value,False,,32644,8,2.838320483453572
SEC_0010_16K,SEC_0010,SEC,RETRIEVAL_CALCULATION,16K,True,27.84%,ANSWER: 12.50,12.50,27.84,12.5,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,16480,8,1.1975634172558784
CT_0018_64K,CT_0018,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,64K,True,2021-03-02,ANSWER: 2022-05-11,2022-05-11,2021-03-02,2022-05-11,False,True,False,WRONG_FIELD,2022-05-11,WRONG_FIELD,answer_matches_context_distractor_value,False,,65149,11,7.924788909032941
CT_0025_8K,CT_0025,CLINICAL_TRIALS,UNANSWERABLE,8K,False,,ANSWER: 18,18,INSUFFICIENT_EVIDENCE,18,False,False,True,FAILED_TO_ABSTAIN,,,unanswerable_instance_factual_answer,False,,8345,6,0.5718892589211464
FRED_0024_8K,FRED_0024,FRED,UNANSWERABLE,8K,False,,ANSWER: INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,True,True,False,CORRECT,,,answer_only_exact_match,False,,8327,10,0.6222649337723851
CT_0023_32K,CT_0023,CLINICAL_TRIALS,UNANSWERABLE,32K,False,,ANSWER: 2017-07-21,2017-07-21,INSUFFICIENT_EVIDENCE,2017-07-21,False,False,True,FAILED_TO_ABSTAIN,2017-07-21,WRONG_FIELD,unanswerable_instance_factual_answer,False,,32691,11,2.899610910564661
SEC_0023_4K,SEC_0023,SEC,UNANSWERABLE,4K,False,,ANSWER: INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,True,True,False,CORRECT,,,answer_only_exact_match,False,,4247,10,0.3307299604639411
CT_0014_8K,CT_0014,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,8K,True,"1,230",ANSWER: 183,183,1230,183,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,8359,6,0.5740288281813264
FDA_0007_32K,FDA_0007,FDA,ENTITY_UNIT_BINDING,32K,True,0.3MG,ANSWER: 0.137MG,0.137MG,0.3mg,0.137mg,False,True,False,WRONG_ENTITY,0.137MG,WRONG_ENTITY,answer_matches_context_distractor_value,False,,32625,9,2.847759284079075
FRED_0020_32K,FRED_0020,FRED,TEMPORAL_VERSION,32K,True,"19,478.893",ANSWER: 23921.991,23921.991,19478.893,23921.991,False,True,False,WRONG_UNIT,23921.991,WRONG_UNIT,answer_matches_context_distractor_value,False,,32576,9,2.844449868425727
FRED_0005_16K,FRED_0005,FRED,DIRECT_RETRIEVAL,16K,True,3.600,ANSWER: 3.6,3.6,3.6,3.6,True,True,False,CORRECT,3.6,NEAR_MATCH_VALUE,answer_only_exact_match,False,,16398,8,1.208673058077693
FRED_0014_8K,FRED_0014,FRED,RETRIEVAL_CALCULATION,8K,True,-0.80,ANSWER: 3.53,3.53,-0.8,3.53,False,True,False,CALCULATION_ERROR,3.53,,calculation_answer_matches_context_operand_or_value,False,,8312,8,0.5905845863744617
SEC_0023_8K,SEC_0023,SEC,UNANSWERABLE,8K,False,,ANSWER: INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,True,True,False,CORRECT,,,answer_only_exact_match,False,,8375,10,0.6221663858741522
FDA_0021_8K,FDA_0021,FDA,UNANSWERABLE,8K,False,,ANSWER: ORAL,ORAL,INSUFFICIENT_EVIDENCE,oral,False,False,True,FAILED_TO_ABSTAIN,ORAL,OTHER_SAME_DOMAIN,unanswerable_instance_factual_answer,False,,8329,6,0.5717582311481237
FRED_0024_32K,FRED_0024,FRED,UNANSWERABLE,32K,False,,ANSWER: INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,True,True,False,CORRECT,,,answer_only_exact_match,False,,32548,10,2.858408883213997
SEC_0020_8K,SEC_0020,SEC,TEMPORAL_VERSION,8K,True,"3,706,200,000",ANSWER: 3706200000.0,3706200000.0,3706200000.0,3706200000.0,True,True,False,CORRECT,3706200000.0,,answer_only_exact_match,False,,8427,11,0.6376732485368848
SEC_0011_4K,SEC_0011,SEC,RETRIEVAL_CALCULATION,4K,True,5.30%,ANSWER: 3.23,3.23,5.3,3.23,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,4223,8,0.3054815558716655
FRED_0021_4K,FRED_0021,FRED,UNANSWERABLE,4K,False,,ANSWER: INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,True,True,False,CORRECT,,,answer_only_exact_match,False,,4254,10,0.3410388072952628
SEC_0001_4K,SEC_0001,SEC,DIRECT_RETRIEVAL,4K,True,"420,315,000,000",ANSWER: 420315000000,420315000000,420315000000.0,420315000000.0,True,True,False,CORRECT,420315000000.0,,answer_only_exact_match,False,,4308,9,0.3291036216542125
FRED_0001_8K,FRED_0001,FRED,DIRECT_RETRIEVAL,8K,True,"150,895",ANSWER: 150895.0,150895.0,150895.0,150895.0,True,True,False,CORRECT,150895.0,WRONG_VERSION,answer_only_exact_match,False,,8286,9,0.6112677659839392
CT_0007_32K,CT_0007,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,32K,True,PLACEBO_COMPARATOR,ANSWER: PLACEBO_COMPARATOR,PLACEBO_COMPARATOR,placebo_comparator,placebo_comparator,True,True,False,CORRECT,PLACEBO_COMPARATOR,WRONG_ENTITY,answer_only_exact_match,False,,32736,9,2.853839482180774
FRED_0003_64K,FRED_0003,FRED,DIRECT_RETRIEVAL,64K,True,298.786,ANSWER: 298.786,298.786,298.786,298.786,True,True,False,CORRECT,298.786,,answer_only_exact_match,False,,65007,8,7.786415600217879
FRED_0022_16K,FRED_0022,FRED,UNANSWERABLE,16K,False,,ANSWER: INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,True,True,False,CORRECT,,,answer_only_exact_match,False,,16339,10,1.1993925869464874
CT_0014_64K,CT_0014,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,64K,True,"1,230",ANSWER: 102,102,1230,102,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,65196,6,7.749139639548957
SEC_0003_8K,SEC_0003,SEC,DIRECT_RETRIEVAL,8K,True,"281,724,000,000",ANSWER: 94193000000,94193000000,281724000000.0,94193000000.0,False,True,False,WRONG_ENTITY,94193000000.0,WRONG_ENTITY,answer_matches_context_distractor_value,False,,8372,9,0.6105443798005581
CT_0017_32K,CT_0017,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,32K,True,2018-04-25,ANSWER: 2018-04-25,2018-04-25,2018-04-25,2018-04-25,True,True,False,CORRECT,2018-04-25,,answer_only_exact_match,False,,32623,11,2.8940127212554216
FDA_0022_4K,FDA_0022,FDA,UNANSWERABLE,4K,False,,ANSWER: ORAL,ORAL,INSUFFICIENT_EVIDENCE,oral,False,False,True,FAILED_TO_ABSTAIN,ORAL,OTHER_SAME_DOMAIN,unanswerable_instance_factual_answer,False,,4268,6,0.28740799706429243
FDA_0024_8K,FDA_0024,FDA,UNANSWERABLE,8K,False,,ANSWER: ORAL,ORAL,INSUFFICIENT_EVIDENCE,oral,False,False,True,FAILED_TO_ABSTAIN,ORAL,OTHER_SAME_DOMAIN,unanswerable_instance_factual_answer,False,,8309,6,0.5748725812882185
FDA_0022_64K,FDA_0022,FDA,UNANSWERABLE,64K,False,,ANSWER: ORAL,ORAL,INSUFFICIENT_EVIDENCE,oral,False,False,True,FAILED_TO_ABSTAIN,ORAL,OTHER_SAME_DOMAIN,unanswerable_instance_factual_answer,False,,65072,6,7.740040506236255
CT_0023_8K,CT_0023,CLINICAL_TRIALS,UNANSWERABLE,8K,False,,ANSWER: 2017-01-11,2017-01-11,INSUFFICIENT_EVIDENCE,2017-01-11,False,False,True,FAILED_TO_ABSTAIN,2017-01-11,WRONG_FIELD,unanswerable_instance_factual_answer,False,,8318,11,0.6440689163282514
FDA_0012_32K,FDA_0012,FDA,RETRIEVAL_CALCULATION,32K,True,3,ANSWER: 7,7,3,7,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,32649,6,2.7820227118209004
FRED_0025_4K,FRED_0025,FRED,UNANSWERABLE,4K,False,,ANSWER: INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,True,True,False,CORRECT,,,answer_only_exact_match,False,,4244,10,0.3323898734524846
SEC_0022_32K,SEC_0022,SEC,UNANSWERABLE,32K,False,,ANSWER: INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,True,True,False,CORRECT,,,answer_only_exact_match,False,,32725,10,2.881107237190008
FRED_0018_4K,FRED_0018,FRED,TEMPORAL_VERSION,4K,True,256.192,ANSWER: 256.192,256.192,256.192,256.192,True,True,False,CORRECT,256.192,WRONG_VERSION,answer_only_exact_match,False,,4302,8,0.3191437032073736
CT_0012_64K,CT_0012,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,64K,True,"49,951",ANSWER: 117174,117174,49951,117174,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,65141,7,7.778140940703452
CT_0014_16K,CT_0014,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,16K,True,"1,230",ANSWER: 184,184,1230,184,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,16438,6,1.186309670098126
FDA_0006_32K,FDA_0006,FDA,ENTITY_UNIT_BINDING,32K,True,40MG,ANSWER: 20MG,20MG,40mg,20mg,False,True,False,WRONG_ENTITY,20MG,WRONG_ENTITY,answer_matches_context_distractor_value,False,,32657,7,2.817602892406285
CT_0016_32K,CT_0016,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,32K,True,22,ANSWER: 460,460,22,460,False,True,False,WRONG_ENTITY,460.0,WRONG_ENTITY,answer_matches_context_distractor_value,False,,32677,6,2.784176805987954
FDA_0003_4K,FDA_0003,FDA,DIRECT_RETRIEVAL,4K,True,TABLET,ANSWER: TABLET,TABLET,tablet,tablet,True,True,False,CORRECT,TABLET,WRONG_ENTITY,answer_only_exact_match,False,,4257,6,0.2875558938831091
FDA_0023_8K,FDA_0023,FDA,UNANSWERABLE,8K,False,,ANSWER: ORAL,ORAL,INSUFFICIENT_EVIDENCE,oral,False,False,True,FAILED_TO_ABSTAIN,ORAL,OTHER_SAME_DOMAIN,unanswerable_instance_factual_answer,False,,8267,6,0.5745419254526496
SEC_0011_8K,SEC_0011,SEC,RETRIEVAL_CALCULATION,8K,True,5.30%,ANSWER: 3.23,3.23,5.3,3.23,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,8311,8,0.5958261443302035
CT_0012_32K,CT_0012,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,32K,True,"49,951",ANSWER: 52178,52178,49951,52178,False,True,False,CALCULATION_ERROR,52178.0,,calculation_answer_matches_context_operand_or_value,False,,32662,7,2.805594420991838
FDA_0021_64K,FDA_0021,FDA,UNANSWERABLE,64K,False,,ANSWER: ORAL,ORAL,INSUFFICIENT_EVIDENCE,oral,False,False,True,FAILED_TO_ABSTAIN,ORAL,OTHER_SAME_DOMAIN,unanswerable_instance_factual_answer,False,,65006,6,7.715794415213168
FDA_0014_4K,FDA_0014,FDA,RETRIEVAL_CALCULATION,4K,True,4.0000,ANSWER: 4.0000,4.0000,4.0,4.0,True,True,False,CORRECT,,,answer_only_exact_match,False,,4293,9,0.3209123834967613
CT_0022_8K,CT_0022,CLINICAL_TRIALS,UNANSWERABLE,8K,False,,ANSWER: 2018-05-24,2018-05-24,INSUFFICIENT_EVIDENCE,2018-05-24,False,False,True,FAILED_TO_ABSTAIN,2018-05-24,WRONG_FIELD,unanswerable_instance_factual_answer,False,,8321,11,0.6462410446256399
CT_0015_16K,CT_0015,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,16K,True,183,ANSWER: 104,104,183,104,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,16470,6,1.1813806220889091
SEC_0008_32K,SEC_0008,SEC,ENTITY_UNIT_BINDING,32K,True,"-15,999,000,000",ANSWER: -11946000000.0,-11946000000.0,-15999000000.0,-11946000000.0,False,True,False,WRONG_ENTITY,-11946000000.0,WRONG_ENTITY,answer_matches_context_distractor_value,False,,32769,11,2.93714177981019
CT_0018_4K,CT_0018,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,4K,True,2021-03-02,ANSWER: 2021-03-30,2021-03-30,2021-03-02,2021-03-30,False,True,False,WRONG_FIELD,2021-03-30,WRONG_FIELD,answer_matches_context_distractor_value,False,,4299,11,0.34589094389230013
FRED_0001_4K,FRED_0001,FRED,DIRECT_RETRIEVAL,4K,True,"150,895",ANSWER: 150895,150895,150895.0,150895.0,True,True,False,CORRECT,150895.0,WRONG_VERSION,answer_only_exact_match,False,,4281,7,0.3035404607653618
FDA_0021_16K,FDA_0021,FDA,UNANSWERABLE,16K,False,,ANSWER: ORAL,ORAL,INSUFFICIENT_EVIDENCE,oral,False,False,True,FAILED_TO_ABSTAIN,ORAL,OTHER_SAME_DOMAIN,unanswerable_instance_factual_answer,False,,16389,6,1.180416933260858
FDA_0004_4K,FDA_0004,FDA,DIRECT_RETRIEVAL,4K,True,"TABLET, CHEWABLE","ANSWER: TABLET, CHEWABLE","TABLET, CHEWABLE","tablet, chewable","tablet, chewable",True,True,False,CORRECT,"TABLET, CHEWABLE",,answer_only_exact_match,False,,4276,10,0.33565864246338606
SEC_0016_16K,SEC_0016,SEC,RETRIEVAL_CALCULATION,16K,True,-6.84%,ANSWER: INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,-6.84,INSUFFICIENT_EVIDENCE,False,False,False,UNNECESSARY_ABSTENTION,,,answerable_instance_unnecessary_abstention,False,,16470,10,1.239150014705956
FDA_0018_64K,FDA_0018,FDA,TEMPORAL_VERSION,64K,True,2018-08-24,ANSWER: 2018-03-30,2018-03-30,2018-08-24,2018-03-30,False,True,False,WRONG_ENTITY,2018-03-30,WRONG_ENTITY,answer_matches_context_distractor_value,False,,65071,11,7.920988911762834
FDA_0015_32K,FDA_0015,FDA,RETRIEVAL_CALCULATION,32K,True,2.0000,ANSWER: 0.1600,0.1600,2.0,0.16,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,32671,9,2.856872300617397
FDA_0020_64K,FDA_0020,FDA,TEMPORAL_VERSION,64K,True,2013-12-30,ANSWER: 2016-01-04,2016-01-04,2013-12-30,2016-01-04,False,True,False,WRONG_PERIOD,2016-01-04,WRONG_PERIOD,answer_matches_context_distractor_value,False,,65004,11,7.88776046782732
CT_0009_16K,CT_0009,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,16K,True,ACTIVE_COMPARATOR,ANSWER: ACTIVE_COMPARATOR,ACTIVE_COMPARATOR,active_comparator,active_comparator,True,True,False,CORRECT,ACTIVE_COMPARATOR,WRONG_ENTITY,answer_only_exact_match,False,,16510,8,1.2084752125665545
FRED_0018_8K,FRED_0018,FRED,TEMPORAL_VERSION,8K,True,256.192,ANSWER: 256.192,256.192,256.192,256.192,True,True,False,CORRECT,256.192,WRONG_VERSION,answer_only_exact_match,False,,8314,8,0.5909774210304022
FDA_0024_64K,FDA_0024,FDA,UNANSWERABLE,64K,False,,ANSWER: ORAL,ORAL,INSUFFICIENT_EVIDENCE,oral,False,False,True,FAILED_TO_ABSTAIN,ORAL,OTHER_SAME_DOMAIN,unanswerable_instance_factual_answer,False,,65075,6,7.7310779402032495
FDA_0005_64K,FDA_0005,FDA,DIRECT_RETRIEVAL,64K,True,CAPSULE,ANSWER: CAPSULE,CAPSULE,capsule,capsule,True,True,False,CORRECT,CAPSULE,WRONG_ENTITY,answer_only_exact_match,False,,65093,7,7.7805972853675485
CT_0020_32K,CT_0020,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,32K,True,2018-11-26,ANSWER: 2022-02-14,2022-02-14,2018-11-26,2022-02-14,False,True,False,WRONG_FIELD,2022-02-14,WRONG_FIELD,answer_matches_context_distractor_value,False,,32714,11,2.8997295713052154
SEC_0004_8K,SEC_0004,SEC,DIRECT_RETRIEVAL,8K,True,"115,856,000,000",ANSWER: 55998000000,55998000000,115856000000.0,55998000000.0,False,True,False,WRONG_FIELD,55998000000.0,WRONG_FIELD,answer_matches_context_distractor_value,False,,8349,9,0.6056811632588506
FDA_0001_4K,FDA_0001,FDA,DIRECT_RETRIEVAL,4K,True,TABLET,ANSWER: TABLET,TABLET,tablet,tablet,True,True,False,CORRECT,TABLET,WRONG_ENTITY,answer_only_exact_match,False,,4256,6,0.28544010408222675
CT_0023_16K,CT_0023,CLINICAL_TRIALS,UNANSWERABLE,16K,False,,ANSWER: 2017-07-21,2017-07-21,INSUFFICIENT_EVIDENCE,2017-07-21,False,False,True,FAILED_TO_ABSTAIN,2017-07-21,WRONG_FIELD,unanswerable_instance_factual_answer,False,,16461,11,1.2600105749443173
SEC_0001_64K,SEC_0001,SEC,DIRECT_RETRIEVAL,64K,True,"420,315,000,000",ANSWER: 420315000000.0,420315000000.0,420315000000.0,420315000000.0,True,True,False,CORRECT,420315000000.0,WRONG_PERIOD,answer_only_exact_match,False,,65268,11,7.941438877955079
CT_0018_8K,CT_0018,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,8K,True,2021-03-02,ANSWER: 2021-03-02,2021-03-02,2021-03-02,2021-03-02,True,True,False,CORRECT,2021-03-02,,answer_only_exact_match,False,,8348,11,0.630897106602788
FDA_0018_4K,FDA_0018,FDA,TEMPORAL_VERSION,4K,True,2018-08-24,ANSWER: 2018-08-24,2018-08-24,2018-08-24,2018-08-24,True,True,False,CORRECT,2018-08-24,,answer_only_exact_match,False,,4239,11,0.34294082783162594
SEC_0016_64K,SEC_0016,SEC,RETRIEVAL_CALCULATION,64K,True,-6.84%,ANSWER: INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,-6.84,INSUFFICIENT_EVIDENCE,False,False,False,UNNECESSARY_ABSTENTION,,,answerable_instance_unnecessary_abstention,False,,65248,10,7.906001171097159
SEC_0014_64K,SEC_0014,SEC,RETRIEVAL_CALCULATION,64K,True,47.90%,ANSWER: -0.03,-0.03,47.9,-0.03,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,65340,8,7.846051651053131
SEC_0006_16K,SEC_0006,SEC,ENTITY_UNIT_BINDING,16K,True,"-492,000,000",ANSWER: -492000000,-492000000,-492000000.0,-492000000.0,True,True,False,CORRECT,-492000000.0,NEAR_MATCH_VALUE,answer_only_exact_match,False,,16503,8,1.2135197017341852
FDA_0007_64K,FDA_0007,FDA,ENTITY_UNIT_BINDING,64K,True,0.3MG,ANSWER: 0.137MG,0.137MG,0.3mg,0.137mg,False,True,False,WRONG_ENTITY,0.137MG,WRONG_ENTITY,answer_matches_context_distractor_value,False,,65070,9,7.845379411242902
CT_0015_4K,CT_0015,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,4K,True,183,ANSWER: 37,37,183,37,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,4248,6,0.28800239507108927
FRED_0017_8K,FRED_0017,FRED,TEMPORAL_VERSION,8K,True,"144,120",ANSWER: 144120.0,144120.0,144120.0,144120.0,True,True,False,CORRECT,144120.0,,answer_only_exact_match,False,,8293,9,0.6088770357891917
CT_0025_4K,CT_0025,CLINICAL_TRIALS,UNANSWERABLE,4K,False,,ANSWER: 18 Years,18 Years,INSUFFICIENT_EVIDENCE,18 years,False,False,True,FAILED_TO_ABSTAIN,18 Years,WRONG_FIELD,unanswerable_instance_factual_answer,False,,4223,7,0.29598162695765495
FRED_0018_64K,FRED_0018,FRED,TEMPORAL_VERSION,64K,True,256.192,ANSWER: 256.032,256.032,256.192,256.032,False,True,False,WRONG_VERSION,256.032,WRONG_VERSION,answer_matches_context_distractor_value,False,,65027,8,7.816194710321724
FDA_0009_16K,FDA_0009,FDA,ENTITY_UNIT_BINDING,16K,True,"0.088MG **See current Annual Edition, 1.8 Description of Special Situations, Levothyroxine Sodium",ANSWER: 0.088MG,0.088MG,"0.088mg**seecurrentannualedition,1.8descriptionofspecialsituations,levothyroxinesodium",0.088mg,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,16456,9,1.224011780694127
CT_0011_32K,CT_0011,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,32K,True,"3,998",ANSWER: 4463,4463,3998,4463,False,True,True,UNSUPPORTED_VALUE,,,answer_not_matched_to_context_value,False,,32670,7,2.8057222394272685
